Date,Year,Month,Day,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,Season,is_RR_missing
2005-08-26,2005,August,26,19.0,35.0,26.6,89.0,2.0,3.1,3.0,0.0,0.0,N,Dry,0
2005-08-27,2005,August,27,19.0,35.0,27.2,87.0,8.5,6.0,4.0,135.0,2.0,SE,Dry,1
2005-08-28,2005,August,28,19.0,35.0,27.5,85.0,39.5,3.3,3.0,135.0,2.0,SE,Dry,1
2005-08-29,2005,August,29,19.0,35.0,27.3,88.0,0.3,6.4,4.0,0.0,0.0,SE,Dry,1
2005-08-30,2005,August,30,18.0,35.4,26.6,87.0,14.0,4.4,2.0,0.0,0.0,N,Dry,1
2005-08-31,2005,August,31,18.0,35.0,27.9,91.0,1.0,0.0,3.0,3.0,2.0,SE,Dry,0
2005-09-01,2005,September,1,18.0,35.0,26.9,90.0,2.0,1.1,2.0,0.0,0.0,N,Wet,1
2005-09-02,2005,September,2,18.0,35.0,28.3,84.0,6.0,0.0,4.0,0.0,0.0,SE,Wet,0
2005-09-03,2005,September,3,18.0,35.0,25.3,96.0,1.0,1.2,2.0,0.0,0.0,N,Wet,0
2005-09-04,2005,September,4,18.0,35.0,26.4,90.0,10.0,0.0,0.0,0.0,0.0,N,Wet,0
2005-09-05,2005,September,5,18.0,35.0,28.7,92.0,5.0,1.1,3.0,0.0,0.0,N,Wet,0
2005-09-06,2005,September,6,18.0,35.0,28.3,87.0,4.0,3.6,2.0,0.0,0.0,SE,Wet,0
2005-09-07,2005,September,7,18.0,35.4,28.4,87.0,0.2,6.2,3.0,0.0,0.0,N,Wet,1
2005-09-08,2005,September,8,18.0,35.4,28.0,86.0,23.0,5.2,3.0,0.0,0.0,N,Wet,1
2005-09-09,2005,September,9,18.0,36.6,28.8,82.0,51.9,6.5,3.0,0.0,0.0,N,Wet,1
2005-09-10,2005,September,10,18.0,36.6,26.7,86.0,4.6,7.5,4.0,135.0,2.0,SE,Wet,1
2005-09-11,2005,September,11,22.0,36.6,27.6,86.0,0.0,8.0,3.0,0.0,0.0,N,Wet,1
2005-09-12,2005,September,12,19.0,33.6,28.1,86.0,3.0,5.4,4.0,0.0,0.0,SE,Wet,1
2005-09-13,2005,September,13,22.0,33.6,27.7,87.0,10.0,4.8,3.0,0.0,0.0,N,Wet,1
2005-09-14,2005,September,14,19.0,33.6,28.5,86.0,5.1,4.2,4.0,0.0,0.0,SE,Wet,1
2005-09-15,2005,September,15,22.0,33.6,28.5,83.0,2.0,5.7,3.0,0.0,0.0,N,Wet,1
2005-09-16,2005,September,16,19.0,33.6,29.1,81.0,5.3,7.8,4.0,135.0,3.0,SE,Wet,1
2005-09-17,2005,September,17,21.0,33.6,29.6,81.0,0.0,6.9,3.0,0.0,0.0,N,Wet,1
2005-09-18,2005,September,18,18.0,33.6,30.7,82.0,1.0,7.0,4.0,180.0,2.0,S,Wet,1
2005-09-19,2005,September,19,21.0,36.4,27.5,86.0,34.0,0.0,3.0,0.0,0.0,N,Wet,0
2005-09-20,2005,September,20,21.0,36.4,27.7,88.0,2.3,3.0,3.0,0.0,0.0,SE,Wet,1
2005-09-21,2005,September,21,24.0,36.6,27.4,90.0,3.3,7.2,3.0,0.0,0.0,N,Wet,1
2005-09-22,2005,September,22,18.400000000000006,32.8,25.6,95.0,5.0,0.0,4.0,0.0,0.0,SE,Wet,1
2005-09-23,2005,September,23,23.0,29.0,25.3,92.0,46.0,1.0,0.0,0.0,0.0,N,Wet,0
2005-09-24,2005,September,24,22.0,32.6,26.6,88.0,27.5,7.0,4.0,90.0,2.0,SE,Wet,1
2005-09-25,2005,September,25,22.0,33.6,27.0,86.0,16.0,7.6,3.0,0.0,0.0,N,Wet,1
2005-09-26,2005,September,26,22.0,34.0,27.0,87.0,1.0,4.7,3.0,0.0,0.0,SE,Wet,0
2005-09-27,2005,September,27,22.0,33.6,27.5,87.0,0.5,0.0,3.0,0.0,0.0,N,Wet,1
2005-09-28,2005,September,28,22.0,32.6,27.5,86.0,20.7,4.0,0.0,0.0,0.0,N,Wet,1
2005-09-29,2005,September,29,22.0,35.4,26.8,88.0,8.2,5.1,3.0,0.0,0.0,N,Wet,1
2005-09-30,2005,September,30,22.0,34.4,27.1,90.0,1.0,1.1,3.0,0.0,0.0,SE,Wet,1
2005-10-01,2005,October,1,22.0,34.2,25.4,92.0,5.0,5.5,3.0,0.0,0.0,N,Wet,1
2005-10-02,2005,October,2,22.0,33.6,26.2,92.0,11.0,4.4,3.0,0.0,0.0,N,Wet,0
2005-10-03,2005,October,3,22.0,33.0,25.1,92.0,10.0,5.6,3.0,0.0,0.0,N,Wet,0
2005-10-04,2005,October,4,22.0,29.6,26.1,87.0,4.0,0.0,5.0,135.0,2.0,SE,Wet,0
2005-10-05,2005,October,5,22.0,33.8,26.9,88.0,7.0,6.1,3.0,0.0,0.0,N,Wet,0
2005-10-06,2005,October,6,22.0,32.0,26.4,91.0,12.5,1.6,0.0,0.0,0.0,N,Wet,1
2005-10-07,2005,October,7,22.0,31.6,24.7,96.0,10.0,1.9,0.0,0.0,0.0,N,Wet,1
2005-10-08,2005,October,8,22.0,27.6,24.2,98.0,38.0,0.0,0.0,0.0,0.0,N,Wet,0
2005-10-09,2005,October,9,22.0,31.2,25.1,96.0,52.0,3.5,3.0,0.0,0.0,N,Wet,0
2005-10-10,2005,October,10,22.0,31.2,24.6,97.0,23.0,0.0,0.0,0.0,0.0,N,Wet,0
2005-10-11,2005,October,11,22.0,31.0,25.4,93.0,59.0,1.6,2.0,0.0,0.0,N,Wet,0
2005-10-12,2005,October,12,22.0,31.2,26.6,91.0,42.0,1.3,0.0,0.0,0.0,N,Wet,0
2005-10-13,2005,October,13,22.0,31.4,27.0,91.0,15.0,6.7,3.0,0.0,0.0,N,Wet,1
2005-10-14,2005,October,14,22.0,32.0,26.9,90.0,8.0,2.9,2.0,0.0,0.0,SE,Wet,1
2005-10-15,2005,October,15,22.0,31.0,26.1,92.0,2.7,1.7,3.0,0.0,0.0,N,Wet,1
2005-10-16,2005,October,16,22.0,32.0,25.9,92.0,10.0,0.5,0.0,0.0,0.0,N,Wet,0
2005-10-17,2005,October,17,22.0,31.8,27.4,90.0,19.0,2.8,3.0,0.0,0.0,N,Wet,1
2005-10-18,2005,October,18,22.0,31.8,26.2,93.0,15.0,0.2,0.0,0.0,0.0,N,Wet,0
2005-10-19,2005,October,19,22.0,32.4,26.3,89.0,3.0,3.7,3.0,0.0,0.0,N,Wet,0
2005-10-20,2005,October,20,22.0,32.4,26.3,88.0,6.9,0.0,0.0,0.0,0.0,N,Wet,1
2005-10-21,2005,October,21,22.0,32.4,25.6,92.0,0.5,0.0,3.0,0.0,0.0,N,Wet,1
2005-10-22,2005,October,22,22.0,32.4,26.4,92.0,15.8,0.9,0.0,0.0,0.0,N,Wet,1
2005-10-23,2005,October,23,21.0,32.4,26.8,90.0,2.0,1.4,2.0,0.0,0.0,N,Wet,0
2005-10-24,2005,October,24,21.0,32.4,25.0,94.0,21.4,0.0,0.0,0.0,0.0,N,Wet,1
2005-10-25,2005,October,25,21.0,33.2,27.2,88.0,13.0,5.4,3.0,0.0,0.0,N,Wet,0
2005-10-26,2005,October,26,21.0,33.4,27.0,86.0,1.0,5.8,3.0,135.0,2.0,SE,Wet,1
2005-10-27,2005,October,27,21.0,33.4,27.1,90.0,0.8,3.5,3.0,0.0,0.0,N,Wet,1
2005-10-28,2005,October,28,21.0,33.4,27.6,84.0,43.0,3.1,3.0,135.0,2.0,SE,Wet,1
2005-10-29,2005,October,29,21.0,33.4,27.4,87.0,5.0,7.1,3.0,0.0,0.0,N,Wet,1
2005-10-30,2005,October,30,21.0,33.4,27.0,91.0,10.0,0.0,3.0,0.0,0.0,N,Wet,1
2005-10-31,2005,October,31,21.0,33.4,25.2,95.0,18.0,0.0,3.0,0.0,0.0,N,Wet,1
2005-11-01,2005,November,1,21.0,33.4,26.7,92.0,17.0,3.2,3.0,0.0,0.0,SE,Wet,0
2005-11-02,2005,November,2,21.0,33.4,26.4,91.0,44.0,2.4,3.0,0.0,0.0,N,Wet,1
2005-11-03,2005,November,3,21.0,33.4,25.8,93.0,6.0,0.0,0.0,0.0,0.0,N,Wet,0
2005-11-04,2005,November,4,21.0,33.4,26.5,93.0,5.0,3.1,3.0,0.0,0.0,N,Wet,0
2005-11-05,2005,November,5,21.0,33.4,26.8,90.0,2.0,0.0,3.0,0.0,0.0,SE,Wet,0
2005-11-06,2005,November,6,21.0,33.4,27.0,89.0,4.0,7.2,3.0,0.0,0.0,N,Wet,0
2005-11-07,2005,November,7,21.0,33.4,27.3,90.0,125.7,5.8,4.0,0.0,0.0,SE,Wet,1
2005-11-08,2005,November,8,21.0,33.4,26.0,92.0,0.8,4.0,2.0,0.0,0.0,N,Wet,1
2005-11-09,2005,November,9,21.0,33.4,27.0,90.0,26.0,5.8,0.0,0.0,0.0,N,Wet,0
2005-11-10,2005,November,10,21.0,33.4,26.8,94.0,22.0,5.1,3.0,0.0,0.0,N,Wet,0
2005-11-11,2005,November,11,21.0,33.4,26.5,92.0,22.0,2.2,0.0,0.0,0.0,N,Wet,0
2005-11-12,2005,November,12,21.0,33.4,26.1,92.0,10.3,1.1,3.0,0.0,0.0,N,Wet,1
2005-11-13,2005,November,13,21.0,33.4,25.8,94.0,76.7,1.4,3.0,0.0,0.0,SE,Wet,1
2005-11-14,2005,November,14,21.0,33.4,26.5,90.0,2.0,3.5,3.0,0.0,0.0,N,Wet,0
2005-11-15,2005,November,15,21.0,33.4,26.1,92.0,1.0,3.0,0.0,0.0,0.0,N,Wet,0
2005-11-16,2005,November,16,21.0,33.4,25.7,94.0,21.0,1.4,2.0,0.0,0.0,N,Wet,0
2005-11-17,2005,November,17,21.0,33.4,26.7,89.0,16.0,2.2,0.0,0.0,0.0,N,Wet,0
2005-11-18,2005,November,18,21.0,33.4,26.3,92.0,7.5,4.6,3.0,0.0,0.0,N,Wet,1
2005-11-19,2005,November,19,21.0,33.4,24.8,95.0,15.0,2.7,3.0,0.0,0.0,SE,Wet,0
2005-11-20,2005,November,20,21.0,33.4,25.4,93.0,16.0,2.0,3.0,0.0,0.0,N,Wet,0
2005-11-21,2005,November,21,21.0,33.4,26.7,90.0,24.0,2.0,4.0,180.0,2.0,SE,Wet,0
2005-11-22,2005,November,22,21.0,33.4,25.6,90.0,2.0,0.6,3.0,180.0,0.0,S,Wet,1
2005-11-23,2005,November,23,21.0,33.4,26.0,90.0,0.8,2.0,4.0,135.0,2.0,SE,Wet,1
2005-11-24,2005,November,24,21.0,33.4,26.1,89.0,1.0,0.0,3.0,135.0,0.0,SE,Wet,1
2005-11-25,2005,November,25,21.0,33.4,26.6,88.0,1.8,2.3,2.0,135.0,0.0,SE,Wet,1
2005-11-26,2005,November,26,21.0,33.4,27.0,92.0,2.5,2.2,3.0,135.0,0.0,SE,Wet,1
2005-11-27,2005,November,27,21.0,32.4,26.9,90.0,31.1,3.4,0.0,135.0,0.0,SE,Wet,1
2005-11-28,2005,November,28,23.0,33.9,25.7,93.0,1.0,0.0,3.0,135.0,0.0,SE,Wet,0
2005-11-29,2005,November,29,23.0,31.8,26.2,91.0,2.0,2.3,3.0,135.0,0.0,SE,Wet,0
2005-11-30,2005,November,30,23.0,31.6,23.7,98.0,4.0,0.0,2.0,135.0,0.0,SE,Wet,0
2005-12-01,2005,December,1,22.0,32.8,24.0,90.0,11.0,3.5,0.0,0.0,0.0,N,Wet,0
2005-12-02,2005,December,2,22.0,31.6,25.6,92.0,0.7,1.5,3.0,0.0,0.0,N,Wet,1
2005-12-03,2005,December,3,21.0,32.0,25.8,89.0,47.3,3.4,4.0,0.0,0.0,SE,Wet,1
2005-12-04,2005,December,4,21.0,33.2,26.2,88.0,13.0,4.7,3.0,0.0,0.0,N,Wet,1
2005-12-05,2005,December,5,21.0,33.2,24.8,94.0,2.0,0.3,3.0,0.0,0.0,SE,Wet,0
2005-12-06,2005,December,6,21.0,33.2,26.9,90.0,8.0,7.1,3.0,0.0,0.0,N,Wet,1
2005-12-07,2005,December,7,21.0,30.8,25.8,94.0,1.0,0.5,0.0,0.0,0.0,N,Wet,0
2005-12-08,2005,December,8,23.0,31.6,26.1,92.0,14.0,2.5,3.0,0.0,0.0,N,Wet,1
2005-12-09,2005,December,9,22.0,31.6,26.5,92.0,1.0,0.0,4.0,0.0,0.0,SE,Wet,0
2005-12-10,2005,December,10,23.0,31.9,25.8,94.0,8.0,0.0,3.0,0.0,0.0,N,Wet,0
2005-12-11,2005,December,11,23.0,31.4,24.2,98.0,0.5,0.0,0.0,0.0,0.0,N,Wet,1
2005-12-12,2005,December,12,23.0,31.9,25.6,92.0,24.0,1.0,3.0,0.0,0.0,N,Wet,0
2005-12-13,2005,December,13,23.0,31.4,25.7,92.0,3.0,1.3,3.0,0.0,0.0,SE,Wet,0
2005-12-14,2005,December,14,23.0,31.9,25.2,95.0,8.0,0.5,3.0,0.0,0.0,N,Wet,0
2005-12-15,2005,December,15,23.0,31.9,25.8,93.0,38.0,0.8,2.0,0.0,0.0,N,Wet,0
2005-12-16,2005,December,16,23.0,32.0,25.6,94.0,8.2,1.2,3.0,0.0,0.0,SE,Wet,1
2005-12-17,2005,December,17,23.0,32.0,25.0,95.0,4.0,0.0,0.0,0.0,0.0,N,Wet,0
2005-12-18,2005,December,18,23.0,32.0,26.1,91.0,5.0,6.5,3.0,0.0,0.0,N,Wet,1
2005-12-19,2005,December,19,23.0,32.0,27.2,90.0,3.0,0.7,4.0,0.0,0.0,N,Wet,1
2005-12-20,2005,December,20,23.0,32.0,26.4,93.0,2.0,2.6,3.0,0.0,0.0,N,Wet,1
2005-12-21,2005,December,21,23.0,32.0,26.7,92.0,34.0,2.3,0.0,0.0,0.0,N,Wet,0
2005-12-22,2005,December,22,23.0,32.9,26.7,93.0,10.0,4.4,2.0,0.0,0.0,N,Wet,0
2005-12-23,2005,December,23,23.0,32.4,27.2,89.0,52.0,1.6,4.0,180.0,3.0,S,Wet,0
2005-12-24,2005,December,24,23.0,32.9,26.7,92.0,0.7,0.7,3.0,180.0,0.0,S,Wet,1
2005-12-25,2005,December,25,23.0,32.9,27.2,92.0,12.3,2.0,3.0,0.0,0.0,SE,Wet,1
2005-12-26,2005,December,26,22.0,32.9,26.3,92.0,0.7,7.3,3.0,0.0,0.0,N,Wet,1
2005-12-27,2005,December,27,22.0,32.4,26.3,94.0,3.0,0.0,2.0,0.0,0.0,SE,Wet,0
2005-12-28,2005,December,28,22.0,33.6,25.9,89.0,5.0,0.8,3.0,0.0,0.0,N,Wet,0
2005-12-29,2005,December,29,22.0,33.6,26.2,91.0,7.1,6.8,0.0,0.0,0.0,N,Wet,1
2005-12-30,2005,December,30,22.0,33.6,25.3,91.0,7.5,5.8,3.0,0.0,0.0,N,Wet,1
2005-12-31,2005,December,31,22.0,33.6,25.6,91.0,2.0,0.3,0.0,0.0,0.0,N,Wet,0
2006-01-01,2006,January,1,22.0,33.6,26.2,92.0,39.0,2.8,0.0,0.0,0.0,N,Wet,1
2006-01-02,2006,January,2,22.0,33.6,25.5,94.0,5.0,1.5,3.0,0.0,0.0,N,Wet,0
2006-01-03,2006,January,3,22.0,33.6,25.8,92.0,13.0,2.5,0.0,0.0,0.0,N,Wet,0
2006-01-04,2006,January,4,22.0,33.6,26.5,90.0,8.1,1.9,3.0,0.0,0.0,N,Wet,1
2006-01-05,2006,January,5,22.0,33.6,26.2,92.0,10.3,5.6,3.0,0.0,0.0,SE,Wet,1
2006-01-06,2006,January,6,22.0,33.6,25.3,94.0,11.0,0.0,3.0,0.0,0.0,N,Wet,0
2006-01-07,2006,January,7,22.0,33.6,25.8,93.0,1.9,5.5,0.0,0.0,0.0,N,Wet,1
2006-01-08,2006,January,8,22.0,33.6,25.7,93.0,15.3,1.6,3.0,0.0,0.0,N,Wet,1
2006-01-09,2006,January,9,22.0,33.6,25.3,92.0,0.1,1.7,3.0,0.0,0.0,SE,Wet,1
2006-01-10,2006,January,10,22.0,33.6,25.8,95.0,12.0,2.4,3.0,0.0,0.0,N,Wet,0
2006-01-11,2006,January,11,22.0,33.6,25.3,90.0,1.5,1.4,3.0,0.0,0.0,SE,Wet,1
2006-01-12,2006,January,12,22.0,33.6,25.9,91.0,88.0,4.0,2.0,0.0,0.0,N,Wet,0
2006-01-13,2006,January,13,22.0,33.6,27.2,90.0,4.5,6.4,4.0,0.0,0.0,SE,Wet,1
2006-01-14,2006,January,14,22.0,33.6,27.3,90.0,20.0,4.3,3.0,0.0,0.0,N,Wet,1
2006-01-15,2006,January,15,22.0,33.6,27.1,92.0,0.1,5.5,0.0,0.0,0.0,N,Wet,1
2006-01-16,2006,January,16,22.0,33.6,26.1,92.0,10.0,2.8,2.0,0.0,0.0,N,Wet,1
2006-01-17,2006,January,17,22.0,33.6,27.1,92.0,6.7,6.3,3.0,0.0,0.0,SE,Wet,1
2006-01-18,2006,January,18,22.0,33.6,26.3,91.0,4.0,4.3,2.0,0.0,0.0,N,Wet,1
2006-01-19,2006,January,19,22.0,33.6,26.3,93.0,50.5,3.9,3.0,0.0,0.0,SE,Wet,1
2006-01-20,2006,January,20,22.0,33.6,26.5,89.0,5.0,4.2,2.0,0.0,0.0,N,Wet,1
2006-01-21,2006,January,21,20.0,33.6,25.9,91.0,18.1,5.5,3.0,0.0,0.0,SE,Wet,1
2006-01-22,2006,January,22,20.0,33.6,25.1,90.0,15.0,5.5,3.0,0.0,0.0,N,Wet,1
2006-01-23,2006,January,23,20.0,33.6,23.6,94.0,0.1,2.2,3.0,0.0,0.0,SE,Wet,1
2006-01-24,2006,January,24,20.0,32.6,24.7,89.0,8.4,5.4,2.0,0.0,0.0,N,Wet,1
2006-01-25,2006,January,25,20.0,32.6,26.5,94.0,11.0,6.3,0.0,0.0,0.0,N,Wet,1
2006-01-26,2006,January,26,20.0,32.6,26.2,91.0,10.3,4.0,2.0,0.0,0.0,N,Wet,1
2006-01-27,2006,January,27,20.0,33.0,25.2,90.0,59.0,5.8,2.0,0.0,0.0,SE,Wet,1
2006-01-28,2006,January,28,20.0,33.0,24.6,87.0,2.0,7.2,2.0,0.0,0.0,N,Wet,1
2006-01-29,2006,January,29,19.0,33.0,25.2,85.0,4.0,7.5,0.0,0.0,0.0,N,Wet,1
2006-01-30,2006,January,30,19.0,33.0,25.4,90.0,5.0,6.6,3.0,0.0,0.0,N,Wet,1
2006-01-31,2006,January,31,19.0,33.0,26.1,89.0,0.5,7.6,3.0,0.0,0.0,SE,Wet,1
2006-02-01,2006,February,1,19.0,33.4,25.9,88.0,4.0,7.5,3.0,0.0,0.0,N,Wet,1
2006-02-02,2006,February,2,19.0,34.0,27.3,88.0,13.6,7.3,3.0,0.0,0.0,N,Wet,1
2006-02-03,2006,February,3,19.0,34.4,26.7,90.0,7.0,5.0,3.0,0.0,0.0,N,Wet,1
2006-02-04,2006,February,4,19.0,34.0,26.2,89.0,29.2,4.5,3.0,0.0,0.0,N,Wet,1
2006-02-05,2006,February,5,19.0,34.0,27.1,89.0,17.0,3.8,2.0,0.0,0.0,N,Wet,1
2006-02-06,2006,February,6,19.0,34.4,26.5,88.0,19.0,7.3,3.0,0.0,0.0,N,Wet,1
2006-02-07,2006,February,7,19.0,34.0,26.1,91.0,2.0,4.5,3.0,0.0,0.0,N,Wet,0
2006-02-08,2006,February,8,19.0,34.0,25.4,92.0,55.0,4.1,3.0,0.0,0.0,N,Wet,0
2006-02-09,2006,February,9,19.0,34.4,26.8,88.0,1.5,6.8,3.0,0.0,0.0,N,Wet,1
2006-02-10,2006,February,10,19.0,34.4,26.8,89.0,3.0,6.2,3.0,0.0,0.0,N,Wet,1
2006-02-11,2006,February,11,19.0,34.4,26.6,86.0,5.9,3.8,3.0,0.0,0.0,N,Wet,1
2006-02-12,2006,February,12,19.0,34.4,26.2,91.0,2.0,6.4,4.0,0.0,0.0,SE,Wet,1
2006-02-13,2006,February,13,19.0,32.2,25.7,94.0,2.5,0.0,3.0,0.0,0.0,N,Wet,1
2006-02-14,2006,February,14,19.0,32.2,26.5,90.0,4.0,3.5,3.0,0.0,0.0,SE,Wet,0
2006-02-15,2006,February,15,19.0,32.2,25.9,90.0,25.0,3.9,3.0,0.0,0.0,N,Wet,1
2006-02-16,2006,February,16,19.0,33.0,25.3,93.0,30.0,5.5,3.0,0.0,0.0,SE,Wet,0
2006-02-17,2006,February,17,19.0,33.0,25.5,92.0,0.7,1.6,3.0,0.0,0.0,N,Wet,1
2006-02-18,2006,February,18,19.0,33.0,27.0,90.0,15.0,4.7,3.0,0.0,0.0,SE,Wet,0
2006-02-19,2006,February,19,19.0,33.8,27.3,85.0,4.4,7.7,3.0,0.0,0.0,N,Wet,1
2006-02-20,2006,February,20,19.0,34.0,27.8,89.0,3.2,3.2,3.0,0.0,0.0,SE,Wet,1
2006-02-21,2006,February,21,19.0,34.0,26.9,90.0,32.0,6.3,3.0,0.0,0.0,N,Wet,0
2006-02-22,2006,February,22,19.0,33.8,27.1,87.0,0.7,4.7,3.0,0.0,0.0,SE,Wet,1
2006-02-23,2006,February,23,19.0,33.8,26.0,86.0,12.0,4.1,3.0,0.0,0.0,N,Wet,1
2006-02-24,2006,February,24,19.0,33.8,26.8,88.0,8.6,3.1,4.0,0.0,0.0,SE,Wet,1
2006-02-25,2006,February,25,19.0,33.8,26.1,92.0,2.0,3.6,3.0,0.0,0.0,N,Wet,1
2006-02-26,2006,February,26,19.0,33.8,26.5,89.0,19.0,0.9,3.0,0.0,0.0,SE,Wet,0
2006-02-27,2006,February,27,19.0,33.8,25.9,93.0,17.0,4.5,3.0,0.0,0.0,N,Wet,0
2006-02-28,2006,February,28,19.0,33.8,26.1,90.0,4.0,5.7,3.0,0.0,0.0,SE,Wet,0
2006-03-01,2006,March,1,19.0,33.8,27.5,88.0,17.0,7.6,3.0,0.0,0.0,N,Wet,0
2006-03-02,2006,March,2,19.0,33.8,27.0,91.0,1.0,4.8,0.0,0.0,0.0,N,Wet,1
2006-03-03,2006,March,3,19.0,33.8,25.7,95.0,3.0,4.4,2.0,0.0,0.0,N,Wet,0
2006-03-04,2006,March,4,19.0,33.8,26.9,90.0,6.0,7.2,3.0,0.0,0.0,SE,Wet,0
2006-03-05,2006,March,5,19.0,34.0,26.7,92.0,36.0,5.5,3.0,180.0,2.0,S,Wet,1
2006-03-06,2006,March,6,19.0,34.0,27.0,91.0,2.0,6.5,3.0,0.0,0.0,SE,Wet,1
2006-03-07,2006,March,7,19.0,34.0,27.5,90.0,2.3,5.5,3.0,180.0,1.0,S,Wet,1
2006-03-08,2006,March,8,19.0,34.0,27.2,91.0,0.8,5.7,3.0,0.0,0.0,SE,Wet,1
2006-03-09,2006,March,9,19.0,34.2,27.8,88.0,23.7,5.9,3.0,0.0,0.0,N,Wet,1
2006-03-10,2006,March,10,19.0,34.2,26.9,89.0,0.5,5.5,3.0,90.0,2.0,E,Wet,1
2006-03-11,2006,March,11,20.0,34.2,26.6,88.0,14.7,4.8,3.0,0.0,0.0,SE,Wet,1
2006-03-12,2006,March,12,19.0,34.0,27.0,91.0,2.0,3.2,3.0,0.0,0.0,SE,Wet,0
2006-03-13,2006,March,13,19.0,34.2,26.9,87.0,4.7,4.0,2.0,0.0,0.0,N,Wet,1
2006-03-14,2006,March,14,19.0,34.2,27.3,87.0,1.5,6.9,3.0,0.0,0.0,N,Wet,1
2006-03-15,2006,March,15,19.0,34.2,26.7,89.0,1.0,2.0,3.0,0.0,0.0,N,Wet,1
2006-03-16,2006,March,16,19.0,34.2,27.0,89.0,1.5,7.4,3.0,0.0,0.0,SE,Wet,1
2006-03-17,2006,March,17,19.0,34.4,27.1,88.0,11.3,4.9,3.0,0.0,0.0,N,Wet,1
2006-03-18,2006,March,18,19.0,34.6,27.0,91.0,1.2,2.5,3.0,0.0,0.0,N,Wet,1
2006-03-19,2006,March,19,19.0,34.6,26.4,91.0,20.0,0.0,2.0,0.0,0.0,N,Wet,1
2006-03-20,2006,March,20,19.0,33.6,25.9,93.0,3.0,2.4,3.0,0.0,0.0,SE,Wet,1
2006-03-21,2006,March,21,19.0,34.6,25.5,94.0,17.0,0.2,3.0,0.0,0.0,N,Wet,0
2006-03-22,2006,March,22,19.0,34.4,26.1,94.0,1.0,1.7,3.0,0.0,0.0,SE,Wet,0
2006-03-23,2006,March,23,19.0,34.4,25.4,94.0,7.0,0.0,2.0,0.0,0.0,N,Wet,0
2006-03-24,2006,March,24,19.0,34.4,24.3,97.0,36.0,0.0,0.0,0.0,0.0,N,Wet,0
2006-03-25,2006,March,25,19.0,34.4,25.4,94.0,13.0,1.8,0.0,0.0,0.0,N,Wet,0
2006-03-26,2006,March,26,19.0,34.4,25.6,92.0,2.0,1.8,3.0,0.0,0.0,N,Wet,0
2006-03-27,2006,March,27,19.0,34.4,25.6,79.0,9.6,0.0,3.0,0.0,0.0,N,Wet,1
2006-03-28,2006,March,28,18.0,34.4,26.5,88.0,15.0,6.4,3.0,0.0,0.0,SE,Wet,1
2006-03-29,2006,March,29,18.0,34.6,26.7,90.0,7.4,3.3,2.0,0.0,0.0,N,Wet,1
2006-03-30,2006,March,30,19.0,34.6,26.5,91.0,2.5,5.5,0.0,0.0,0.0,N,Wet,1
2006-03-31,2006,March,31,18.0,34.6,25.9,92.0,25.0,1.2,2.0,0.0,0.0,N,Wet,1
2006-04-01,2006,April,1,18.0,34.6,27.2,89.0,6.0,4.2,4.0,0.0,0.0,SE,Dry,0
2006-04-02,2006,April,2,18.0,34.4,26.5,90.0,5.6,2.4,3.0,180.0,2.0,S,Dry,1
2006-04-03,2006,April,3,18.0,34.4,26.4,90.0,1.1,5.5,2.0,0.0,0.0,N,Dry,1
2006-04-04,2006,April,4,18.0,34.4,26.3,91.0,24.4,4.1,2.0,0.0,0.0,N,Dry,1
2006-04-05,2006,April,5,18.0,34.6,26.8,90.0,8.0,6.4,3.0,0.0,0.0,SE,Dry,1
2006-04-06,2006,April,6,18.0,34.6,27.0,90.0,2.0,6.3,2.0,0.0,0.0,N,Dry,1
2006-04-07,2006,April,7,18.0,34.4,26.6,93.0,8.5,2.1,3.0,0.0,0.0,SE,Dry,1
2006-04-08,2006,April,8,18.0,34.4,25.6,94.0,2.0,1.3,3.0,0.0,0.0,N,Dry,1
2006-04-09,2006,April,9,18.0,34.6,27.0,89.0,21.0,3.0,3.0,0.0,0.0,SE,Dry,0
2006-04-10,2006,April,10,18.0,34.4,25.5,94.0,1.0,3.4,3.0,0.0,0.0,N,Dry,0
2006-04-11,2006,April,11,18.0,34.4,25.5,91.0,1.0,2.8,4.0,135.0,3.0,SE,Dry,0
2006-04-12,2006,April,12,18.0,30.6,26.0,92.0,2.0,3.0,2.0,0.0,0.0,N,Dry,0
2006-04-13,2006,April,13,18.0,33.6,25.9,93.0,17.0,5.0,3.0,0.0,0.0,N,Dry,1
2006-04-14,2006,April,14,18.0,34.2,26.0,95.0,2.0,2.7,2.0,0.0,0.0,N,Dry,0
2006-04-15,2006,April,15,18.0,34.4,25.5,96.0,17.0,0.0,3.0,0.0,0.0,N,Dry,0
2006-04-16,2006,April,16,18.0,34.2,25.5,93.0,19.0,1.4,0.0,0.0,0.0,N,Dry,0
2006-04-17,2006,April,17,18.0,32.6,25.7,93.0,3.0,5.7,0.0,0.0,0.0,N,Dry,1
2006-04-18,2006,April,18,18.0,32.6,25.2,94.0,4.0,0.4,3.0,0.0,0.0,N,Dry,0
2006-04-19,2006,April,19,18.0,32.6,25.4,94.0,2.0,2.6,2.0,0.0,0.0,N,Dry,1
2006-04-20,2006,April,20,18.0,32.4,25.6,91.0,16.0,2.0,0.0,0.0,0.0,N,Dry,0
