Date,Year,Month,Day,Prec,StDev,%Time
2013-08-27,2013,8,27,0.0,2,1
2013-08-28,2013,8,28,1.0,2,1
2013-08-29,2013,8,29,1.0,2,1
2013-08-30,2013,8,30,0.0,2,1
2013-08-31,2013,8,31,0.0,2,1
2013-09-01,2013,9,1,6.0,2,1
2013-09-02,2013,9,2,14.0,2,1
2013-09-03,2013,9,3,13.0,2,1
2013-09-04,2013,9,4,0.0,2,1
2013-09-05,2013,9,5,1.0,2,1
2013-09-06,2013,9,6,2.0,2,1
2013-09-07,2013,9,7,1.0,2,1
2013-09-08,2013,9,8,24.0,2,1
2013-09-09,2013,9,9,1.0,2,1
2013-09-10,2013,9,10,2.0,2,1
2013-09-11,2013,9,11,0.0,2,1
2013-09-12,2013,9,12,9.0,2,1
2013-09-13,2013,9,13,0.0,2,1
2013-09-14,2013,9,14,0.0,2,1
2013-09-15,2013,9,15,0.0,2,1
2013-09-16,2013,9,16,0.0,2,1
2013-09-17,2013,9,17,0.0,2,1
2013-09-18,2013,9,18,0.0,2,1
2013-09-19,2013,9,19,0.0,2,1
2013-09-20,2013,9,20,1.0,2,1
2013-09-21,2013,9,21,0.0,2,1
2013-09-22,2013,9,22,0.0,2,1
2013-09-23,2013,9,23,0.0,2,1
2013-09-24,2013,9,24,0.0,2,1
2013-09-25,2013,9,25,0.0,2,1
2013-09-26,2013,9,26,0.0,2,1
2013-09-27,2013,9,27,0.0,2,1
2013-09-28,2013,9,28,0.0,2,1
2013-09-29,2013,9,29,0.0,2,1
2013-09-30,2013,9,30,0.0,2,1
2013-10-01,2013,10,1,0.0,2,1
2013-10-02,2013,10,2,0.0,2,1
2013-10-03,2013,10,3,0.0,2,1
2013-10-04,2013,10,4,0.0,2,1
2013-10-05,2013,10,5,0.0,2,1
2013-10-06,2013,10,6,0.0,2,1
2013-10-07,2013,10,7,0.0,2,1
2013-10-08,2013,10,8,0.0,2,1
2013-10-09,2013,10,9,0.0,2,1
2013-10-10,2013,10,10,1.0,2,1
2013-10-11,2013,10,11,3.0,2,1
2013-10-12,2013,10,12,1.0,2,1
2013-10-13,2013,10,13,0.0,2,1
2013-10-14,2013,10,14,0.0,2,1
2013-10-15,2013,10,15,0.0,2,1
2013-10-16,2013,10,16,0.0,2,1
2013-10-17,2013,10,17,2.0,2,1
2013-10-18,2013,10,18,0.0,2,1
2013-10-19,2013,10,19,1.0,2,1
2013-10-20,2013,10,20,0.0,2,1
2013-10-21,2013,10,21,0.0,2,1
2013-10-22,2013,10,22,0.0,2,1
2013-10-23,2013,10,23,0.0,2,1
2013-10-24,2013,10,24,0.0,2,1
2013-10-25,2013,10,25,0.0,2,1
2013-10-26,2013,10,26,1.0,2,1
2013-10-27,2013,10,27,0.0,2,1
2013-10-28,2013,10,28,0.0,2,1
2013-10-29,2013,10,29,0.0,2,1
2013-10-30,2013,10,30,0.0,2,1
2013-10-31,2013,10,31,0.0,2,1
2013-11-01,2013,11,1,1.0,2,1
2013-11-02,2013,11,2,2.0,2,1
2013-11-03,2013,11,3,1.0,2,1
2013-11-04,2013,11,4,0.0,2,1
2013-11-05,2013,11,5,1.0,2,1
2013-11-06,2013,11,6,0.0,2,1
2013-11-07,2013,11,7,0.0,2,1
2013-11-08,2013,11,8,4.0,2,1
2013-11-09,2013,11,9,0.0,2,1
2013-11-10,2013,11,10,0.0,2,1
2013-11-11,2013,11,11,0.0,2,1
2013-11-12,2013,11,12,0.0,2,1
2013-11-13,2013,11,13,0.0,2,1
2013-11-14,2013,11,14,0.0,2,1
2013-11-15,2013,11,15,1.0,2,1
2013-11-16,2013,11,16,0.0,2,1
2013-11-17,2013,11,17,0.0,2,1
2013-11-18,2013,11,18,0.0,2,1
2013-11-19,2013,11,19,0.0,2,1
2013-11-20,2013,11,20,0.0,2,1
2013-11-21,2013,11,21,0.0,2,1
2013-11-22,2013,11,22,0.0,2,1
2013-11-23,2013,11,23,1.0,2,1
2013-11-24,2013,11,24,0.0,2,1
2013-11-25,2013,11,25,0.0,2,1
2013-11-26,2013,11,26,0.0,2,1
2013-11-27,2013,11,27,0.0,2,1
2013-11-28,2013,11,28,2.0,2,1
2013-11-29,2013,11,29,0.0,2,1
2013-11-30,2013,11,30,1.0,2,1
2013-12-01,2013,12,1,0.0,2,1
2013-12-02,2013,12,2,0.0,2,1
2013-12-03,2013,12,3,0.0,2,1
2013-12-04,2013,12,4,0.0,2,1
2013-12-05,2013,12,5,0.0,2,1
2013-12-06,2013,12,6,0.0,2,1
2013-12-07,2013,12,7,0.0,2,1
2013-12-08,2013,12,8,1.0,2,1
2013-12-09,2013,12,9,1.0,2,1
2013-12-10,2013,12,10,1.0,2,1
2013-12-11,2013,12,11,0.0,2,1
2013-12-12,2013,12,12,0.0,2,1
2013-12-13,2013,12,13,0.0,2,1
2013-12-14,2013,12,14,0.0,2,1
2013-12-15,2013,12,15,0.0,2,1
2013-12-16,2013,12,16,0.0,2,1
2013-12-17,2013,12,17,0.0,2,1
2013-12-18,2013,12,18,0.0,2,1
2013-12-19,2013,12,19,0.0,2,1
2013-12-20,2013,12,20,0.0,2,1
2013-12-21,2013,12,21,0.0,2,1
2013-12-22,2013,12,22,0.0,2,1
2013-12-23,2013,12,23,0.0,2,1
2013-12-24,2013,12,24,0.0,2,1
2013-12-25,2013,12,25,0.0,2,1
2013-12-26,2013,12,26,1.0,2,1
2013-12-27,2013,12,27,0.0,2,1
2013-12-28,2013,12,28,0.0,2,1
2013-12-29,2013,12,29,1.0,2,1
2013-12-30,2013,12,30,0.0,2,1
2013-12-31,2013,12,31,2.0,2,1
2014-01-01,2014,1,1,0.0,2,1
2014-01-02,2014,1,2,0.0,2,1
2014-01-03,2014,1,3,0.0,2,1
2014-01-04,2014,1,4,0.0,2,1
2014-01-05,2014,1,5,2.0,2,1
2014-01-06,2014,1,6,1.0,2,1
2014-01-07,2014,1,7,1.0,2,1
2014-01-08,2014,1,8,1.0,2,1
2014-01-09,2014,1,9,0.0,2,1
2014-01-10,2014,1,10,2.0,2,1
2014-01-11,2014,1,11,0.0,2,1
2014-01-12,2014,1,12,1.0,2,1
2014-01-13,2014,1,13,6.0,2,1
2014-01-14,2014,1,14,0.0,2,1
2014-01-15,2014,1,15,0.0,2,1
2014-01-16,2014,1,16,0.0,2,1
2014-01-17,2014,1,17,0.0,2,1
2014-01-18,2014,1,18,0.0,2,1
2014-01-19,2014,1,19,0.0,2,1
2014-01-20,2014,1,20,0.0,2,1
2014-01-21,2014,1,21,0.0,2,1
2014-01-22,2014,1,22,0.0,2,1
2014-01-23,2014,1,23,0.0,2,1
2014-01-24,2014,1,24,0.0,2,1
2014-01-25,2014,1,25,0.0,2,1
2014-01-26,2014,1,26,0.0,2,1
2014-01-27,2014,1,27,0.0,2,1
2014-01-28,2014,1,28,1.0,2,1
2014-01-29,2014,1,29,1.0,2,1
2014-01-30,2014,1,30,0.0,2,1
2015-05-07,2015,5,7,0.0,1,5
2015-05-08,2015,5,8,0.0,1,5
2015-05-09,2015,5,9,10.4,1,5
2015-05-10,2015,5,10,2.2,1,5
2015-05-11,2015,5,11,6.2,1,5
2015-05-12,2015,5,12,36.1,1,5
2015-05-13,2015,5,13,2.8,1,5
2015-05-14,2015,5,14,2.2,1,5
2015-05-15,2015,5,15,0.0,1,5
2015-05-16,2015,5,16,0.7,1,5
2015-05-17,2015,5,17,0.0,1,5
2015-05-18,2015,5,18,0.0,1,5
2015-05-19,2015,5,19,0.0,1,5
2015-05-20,2015,5,20,0.7,1,5
2015-05-21,2015,5,21,0.7,1,5
2015-05-22,2015,5,22,0.7,1,5
2015-05-23,2015,5,23,0.0,1,5
2015-05-24,2015,5,24,1.6,1,5
2015-05-25,2015,5,25,0.0,1,5
2015-05-26,2015,5,26,0.0,1,5
2015-05-27,2015,5,27,0.0,1,5
2015-05-28,2015,5,28,0.0,1,5
2015-05-29,2015,5,29,0.0,1,5
2015-05-30,2015,5,30,4.2,1,5
2015-05-31,2015,5,31,0.0,1,5
2015-06-01,2015,6,1,0.0,1,5
2015-06-02,2015,6,2,0.0,1,5
2015-06-03,2015,6,3,0.0,1,5
2015-06-04,2015,6,4,0.0,1,5
2015-06-05,2015,6,5,5.1,1,5
2015-06-06,2015,6,6,3.0,1,5
2015-06-07,2015,6,7,0.0,1,5
2015-06-08,2015,6,8,2.8,1,5
2015-06-09,2015,6,9,6.4,1,5
2015-06-10,2015,6,10,0.0,1,5
2015-06-11,2015,6,11,0.0,1,5
2015-06-12,2015,6,12,1.4,1,5
2015-06-13,2015,6,13,5.6,1,5
2015-06-14,2015,6,14,0.0,1,5
2015-06-15,2015,6,15,0.0,1,5
2015-06-16,2015,6,16,0.0,1,5
2015-06-17,2015,6,17,1.4,1,5
2015-06-18,2015,6,18,0.0,1,5
2015-06-19,2015,6,19,1.4,1,5
2015-06-20,2015,6,20,0.0,1,5
2015-06-21,2015,6,21,0.0,1,5
2015-06-22,2015,6,22,0.0,1,5
2015-06-23,2015,6,23,0.0,1,5
2015-06-24,2015,6,24,0.0,1,5
2015-06-25,2015,6,25,0.0,1,5
2015-06-26,2015,6,26,0.0,1,5
2015-06-27,2015,6,27,0.0,1,5
2015-06-28,2015,6,28,0.0,1,5
2015-06-29,2015,6,29,0.0,1,5
2015-06-30,2015,6,30,0.0,1,5
2015-07-01,2015,7,1,0.0,1,5
2015-07-02,2015,7,2,0.0,1,5
2015-07-03,2015,7,3,0.0,1,5
2015-07-04,2015,7,4,0.0,1,5
2015-07-05,2015,7,5,10.4,1,5
2015-07-06,2015,7,6,0.7,1,5
2015-07-07,2015,7,7,2.1,1,5
2015-07-08,2015,7,8,0.0,1,5
2015-07-09,2015,7,9,0.0,1,5
2015-07-10,2015,7,10,0.0,1,5
2015-07-11,2015,7,11,0.0,1,5
2015-07-12,2015,7,12,7.7,1,5
2015-07-13,2015,7,13,7.9,1,5
2015-07-14,2015,7,14,12.5,1,5
2015-07-15,2015,7,15,0.0,1,5
2016-02-29,2016,2,29,1.0,2,1
2016-03-01,2016,3,1,1.0,2,1
2016-03-02,2016,3,2,0.0,2,1
2016-03-03,2016,3,3,0.0,2,1
2016-03-04,2016,3,4,5.0,2,1
2016-03-05,2016,3,5,0.0,2,1
2016-03-06,2016,3,6,0.0,2,1
2016-03-07,2016,3,7,4.0,2,1
2016-03-08,2016,3,8,3.0,2,1
2016-03-09,2016,3,9,2.0,2,1
2016-03-10,2016,3,10,11.0,2,1
2016-03-11,2016,3,11,0.0,2,1
2016-03-12,2016,3,12,6.0,2,1
2016-03-13,2016,3,13,0.0,2,1
2016-03-14,2016,3,14,0.0,2,1
2016-03-15,2016,3,15,0.0,2,1
2016-03-16,2016,3,16,17.0,2,1
2016-03-17,2016,3,17,2.0,2,1
2016-03-18,2016,3,18,2.0,2,1
2016-03-19,2016,3,19,5.0,2,1
2016-03-20,2016,3,20,30.0,2,1
2016-03-21,2016,3,21,0.0,2,1
2016-03-22,2016,3,22,15.0,2,1
2016-03-23,2016,3,23,0.0,2,1
2016-03-24,2016,3,24,0.0,2,1
2016-03-25,2016,3,25,0.0,2,1
2016-03-26,2016,3,26,0.0,2,1
2016-03-27,2016,3,27,0.0,2,1
2016-03-28,2016,3,28,0.0,2,1
2016-03-29,2016,3,29,0.0,2,1
2016-03-30,2016,3,30,1.0,2,1
2016-03-31,2016,3,31,0.0,2,1
2016-04-01,2016,4,1,3.0,2,1
2016-04-02,2016,4,2,0.0,2,1
2016-04-03,2016,4,3,1.0,2,1
2016-04-04,2016,4,4,1.0,2,1
2016-04-05,2016,4,5,1.0,2,1
2016-04-06,2016,4,6,0.0,2,1
2016-04-07,2016,4,7,1.0,2,1
2016-04-08,2016,4,8,0.0,2,1
2016-04-09,2016,4,9,0.0,2,1
2016-04-10,2016,4,10,0.0,2,1
2016-04-11,2016,4,11,22.0,0,1
2016-04-12,2016,4,12,0.0,2,1
2016-04-13,2016,4,13,0.0,2,1
2016-04-14,2016,4,14,0.0,2,1
2016-04-15,2016,4,15,0.0,2,1
2016-04-16,2016,4,16,0.0,2,1
2016-04-17,2016,4,17,2.0,2,1
2016-04-18,2016,4,18,1.0,2,1
2016-04-19,2016,4,19,2.0,2,1
2016-04-20,2016,4,20,0.0,2,1
2016-04-21,2016,4,21,1.0,2,1
2016-04-22,2016,4,22,6.0,2,1
2016-04-23,2016,4,23,18.0,2,1
2016-04-24,2016,4,24,17.0,2,1
2016-04-25,2016,4,25,0.0,2,1
2016-04-26,2016,4,26,0.0,2,1
2016-04-27,2016,4,27,4.0,0,1
2016-04-28,2016,4,28,1.0,2,1
2016-04-29,2016,4,29,3.0,2,1
2016-04-30,2016,4,30,1.0,2,1
2016-05-01,2016,5,1,6.0,2,1
2016-05-02,2016,5,2,1.0,2,1
2016-05-03,2016,5,3,2.0,2,1
2016-05-04,2016,5,4,0.0,2,1
2016-05-05,2016,5,5,5.0,2,1
2016-05-06,2016,5,6,0.0,2,1
2016-05-07,2016,5,7,5.0,2,1
2016-05-08,2016,5,8,9.0,2,1
2016-05-09,2016,5,9,0.0,2,1
2016-05-10,2016,5,10,12.0,2,1
2016-05-11,2016,5,11,14.0,2,1
2016-05-12,2016,5,12,2.0,2,1
2016-05-13,2016,5,13,4.0,2,1
2016-05-14,2016,5,14,22.0,2,1
2016-05-15,2016,5,15,11.0,2,1
2016-05-16,2016,5,16,0.0,2,1
2016-05-17,2016,5,17,0.0,2,1
2016-05-18,2016,5,18,2.0,0,1
2016-05-19,2016,5,19,0.0,2,1
2016-05-20,2016,5,20,1.0,2,1
2016-05-21,2016,5,21,2.0,2,1
2016-05-22,2016,5,22,0.0,2,1
2016-05-23,2016,5,23,3.0,2,1
2016-05-24,2016,5,24,3.0,2,1
2016-05-25,2016,5,25,0.0,2,1
2016-05-26,2016,5,26,4.0,0,1
2016-05-27,2016,5,27,1.0,2,1
2016-05-28,2016,5,28,0.0,2,1
2016-05-29,2016,5,29,0.0,2,1
2016-05-30,2016,5,30,0.0,2,1
2016-05-31,2016,5,31,0.0,2,1
2016-06-01,2016,6,1,0.0,2,1
2016-06-02,2016,6,2,1.0,2,1
2016-06-03,2016,6,3,0.0,2,1
2016-06-04,2016,6,4,0.0,2,1
2016-06-05,2016,6,5,0.0,2,1
2016-06-06,2016,6,6,0.0,2,1
2016-06-07,2016,6,7,0.0,2,1
2016-06-08,2016,6,8,0.0,2,1
2016-06-09,2016,6,9,0.0,2,1
2016-06-10,2016,6,10,0.0,2,1
2016-06-11,2016,6,11,0.0,2,1
2016-06-12,2016,6,12,0.0,2,1
2016-06-13,2016,6,13,5.0,2,1
2016-06-14,2016,6,14,6.0,2,1
2016-06-15,2016,6,15,26.0,2,1
2016-06-16,2016,6,16,1.0,0,1
2016-06-17,2016,6,17,2.0,2,1
2016-06-18,2016,6,18,0.0,2,1
2016-06-19,2016,6,19,5.0,2,1
2016-06-20,2016,6,20,13.0,2,1
2017-03-03,2017,3,3,0.0,2,5
2017-03-04,2017,3,4,1.4,2,5
2017-03-05,2017,3,5,0.0,2,5
2017-03-06,2017,3,6,0.0,2,5
2017-03-07,2017,3,7,0.0,2,5
2017-03-08,2017,3,8,0.0,2,5
2017-03-09,2017,3,9,0.0,2,5
2017-03-10,2017,3,10,0.0,2,5
2017-03-11,2017,3,11,4.9,2,5
2017-03-12,2017,3,12,0.0,2,5
2017-03-13,2017,3,13,0.0,2,5
2017-03-14,2017,3,14,0.0,2,5
2017-03-15,2017,3,15,0.0,2,5
2017-03-16,2017,3,16,0.0,2,5
2017-03-17,2017,3,17,0.0,2,5
2017-03-18,2017,3,18,2.1,2,5
2017-03-19,2017,3,19,0.0,2,5
2017-03-20,2017,3,20,0.0,2,5
2017-03-21,2017,3,21,0.0,2,5
2017-03-22,2017,3,22,0.0,2,5
2017-03-23,2017,3,23,0.0,2,5
2017-03-24,2017,3,24,0.0,2,5
2017-03-25,2017,3,25,0.0,2,5
2017-03-26,2017,3,26,0.0,2,5
2017-03-27,2017,3,27,2.8,2,5
2017-03-28,2017,3,28,0.7,2,5
2017-03-29,2017,3,29,0.0,2,5
2017-03-30,2017,3,30,0.0,2,5
2017-03-31,2017,3,31,0.0,2,5
2017-04-01,2017,4,1,0.0,2,5
2017-04-02,2017,4,2,2.8,2,5
2017-04-03,2017,4,3,0.0,2,5
2017-04-04,2017,4,4,0.0,2,5
2017-04-05,2017,4,5,1.4,2,5
2017-04-06,2017,4,6,2.8,2,5
2017-04-07,2017,4,7,2.1,2,5
2017-04-08,2017,4,8,0.0,2,5
2017-04-09,2017,4,9,0.7,2,5
2017-04-10,2017,4,10,0.7,2,5
2017-04-11,2017,4,11,5.6,2,5
2017-04-12,2017,4,12,15.5,2,5
2017-04-13,2017,4,13,8.3,2,5
2017-04-14,2017,4,14,1.4,2,5
2017-04-15,2017,4,15,3.5,2,5
2017-04-16,2017,4,16,6.2,2,5
2017-04-17,2017,4,17,2.8,2,5
2017-04-18,2017,4,18,0.0,2,5
2017-04-19,2017,4,19,0.0,2,5
2017-04-20,2017,4,20,0.7,2,5
2017-04-21,2017,4,21,0.0,2,5
2017-04-22,2017,4,22,0.0,2,5
2017-04-23,2017,4,23,0.0,2,5
2017-04-24,2017,4,24,0.0,2,5
2017-04-25,2017,4,25,0.0,2,5
2017-04-26,2017,4,26,0.0,2,5
2017-04-27,2017,4,27,4.2,2,5
2017-04-28,2017,4,28,0.0,2,5
2017-04-29,2017,4,29,0.0,2,5
2017-04-30,2017,4,30,0.0,2,5
2017-05-01,2017,5,1,2.1,2,5
2017-05-02,2017,5,2,0.0,2,5
2017-05-03,2017,5,3,5.6,2,5
2017-05-04,2017,5,4,12.5,2,5
2017-05-05,2017,5,5,25.7,2,5
2017-05-06,2017,5,6,0.0,2,5
2017-05-07,2017,5,7,0.0,2,5
2017-05-08,2017,5,8,0.0,2,5
2017-05-09,2017,5,9,0.0,2,5
2017-05-10,2017,5,10,3.5,2,5
2017-05-11,2017,5,11,0.0,2,5
2017-05-12,2017,5,12,0.0,2,5
2017-05-13,2017,5,13,0.0,2,5
2017-05-14,2017,5,14,1.4,2,5
2017-05-15,2017,5,15,0.0,2,5
2017-05-16,2017,5,16,6.2,2,5
2017-05-17,2017,5,17,2.1,2,5
2017-05-18,2017,5,18,0.0,2,5
2017-05-19,2017,5,19,19.4,2,5
2017-05-20,2017,5,20,0.0,2,5
2017-05-21,2017,5,21,0.0,2,5
2017-05-22,2017,5,22,0.0,2,5
2017-05-23,2017,5,23,0.0,2,5
2017-05-24,2017,5,24,1.4,2,5
2017-05-25,2017,5,25,1.4,2,5
2017-05-26,2017,5,26,23.6,2,5
2017-05-27,2017,5,27,4.2,2,5
2017-05-28,2017,5,28,0.7,2,5
2017-05-29,2017,5,29,2.1,2,5
2017-05-30,2017,5,30,0.0,2,5
2017-05-31,2017,5,31,0.0,2,5
2017-06-01,2017,6,1,3.5,2,5
2017-06-02,2017,6,2,0.0,2,5
2017-06-03,2017,6,3,0.0,2,5
2017-06-04,2017,6,4,0.0,2,5
2017-06-05,2017,6,5,0.0,2,5
2017-06-06,2017,6,6,0.7,2,5
2017-06-07,2017,6,7,8.3,2,5
2017-06-08,2017,6,8,6.2,2,5
2017-06-09,2017,6,9,2.1,2,5
2017-06-10,2017,6,10,2.8,2,5
2017-06-11,2017,6,11,0.0,2,5
2017-06-12,2017,6,12,2.1,2,5
2017-06-13,2017,6,13,0.0,2,5
2017-06-14,2017,6,14,0.0,2,5
2017-06-15,2017,6,15,0.0,2,5
2017-06-16,2017,6,16,0.0,2,5
2017-06-17,2017,6,17,0.0,2,5
2017-06-18,2017,6,18,0.0,2,5
2017-06-19,2017,6,19,0.0,2,5
2017-06-20,2017,6,20,0.0,2,5
2017-06-21,2017,6,21,0.0,2,5
2017-06-22,2017,6,22,2.1,2,5
2017-06-23,2017,6,23,0.0,2,5
2017-06-24,2017,6,24,24.3,2,5
2017-06-25,2017,6,25,0.0,2,5
2017-06-26,2017,6,26,0.0,2,5
2017-06-27,2017,6,27,15.0,2,1
2018-06-01,2018,6,1,1.0,2,1
2018-06-02,2018,6,2,0.0,2,1
2018-06-03,2018,6,3,4.0,2,1
2018-06-04,2018,6,4,0.0,2,1
2018-06-05,2018,6,5,2.0,2,1
2018-06-06,2018,6,6,0.0,2,1
2018-06-07,2018,6,7,0.0,2,1
2018-06-08,2018,6,8,0.0,2,1
2018-06-09,2018,6,9,0.0,2,1
2018-06-10,2018,6,10,0.0,2,1
2018-06-11,2018,6,11,0.0,2,1
2018-06-12,2018,6,12,0.0,2,1
2018-06-13,2018,6,13,1.0,2,1
2018-06-14,2018,6,14,0.0,2,1
2018-06-15,2018,6,15,0.0,2,1
2018-06-16,2018,6,16,5.0,2,1
2018-06-17,2018,6,17,3.0,2,1
2018-06-18,2018,6,18,9.0,2,1
2018-06-19,2018,6,19,14.0,0,1
2018-06-20,2018,6,20,0.0,2,1
2018-06-21,2018,6,21,0.0,2,1
2018-06-22,2018,6,22,1.0,2,1
2018-06-23,2018,6,23,4.0,2,1
2018-06-24,2018,6,24,0.0,2,1
2018-06-25,2018,6,25,0.0,2,1
2018-06-26,2018,6,26,5.0,2,1
2018-06-27,2018,6,27,13.0,2,1
2018-06-28,2018,6,28,2.0,2,1
2018-06-29,2018,6,29,3.0,2,1
2018-06-30,2018,6,30,1.0,2,1
2018-07-01,2018,7,1,1.0,2,1
2018-07-02,2018,7,2,1.0,2,1
2018-07-03,2018,7,3,0.0,2,1
2018-07-04,2018,7,4,1.0,2,1
2018-07-05,2018,7,5,6.0,2,1
2018-07-06,2018,7,6,2.0,2,1
2018-07-07,2018,7,7,1.0,2,1
2018-07-08,2018,7,8,13.0,2,1
2018-07-09,2018,7,9,0.0,2,1
2018-07-10,2018,7,10,0.0,2,1
2018-07-11,2018,7,11,0.0,2,1
2018-07-12,2018,7,12,0.0,2,1
2018-07-13,2018,7,13,1.0,2,1
2018-07-14,2018,7,14,2.0,2,1
2018-07-15,2018,7,15,0.0,2,1
2018-07-16,2018,7,16,0.0,2,1
2018-07-17,2018,7,17,3.0,2,1
2018-07-18,2018,7,18,7.0,2,1
2018-07-19,2018,7,19,17.0,2,1
2018-07-20,2018,7,20,0.0,2,1
2018-07-21,2018,7,21,0.0,2,1
2018-07-22,2018,7,22,0.0,2,1
2018-07-23,2018,7,23,1.0,2,1
2018-07-24,2018,7,24,3.0,2,1
2018-07-25,2018,7,25,12.0,2,1
2018-07-26,2018,7,26,2.0,2,1
2018-07-27,2018,7,27,19.0,2,1
2018-07-28,2018,7,28,27.0,2,1
2018-07-29,2018,7,29,10.0,2,1
2018-07-30,2018,7,30,2.0,2,1
2018-07-31,2018,7,31,1.0,2,1
2018-08-01,2018,8,1,0.0,2,1
2018-08-02,2018,8,2,1.0,2,1
2018-08-03,2018,8,3,5.0,2,1
2018-08-04,2018,8,4,3.0,2,1
2018-08-05,2018,8,5,1.0,2,1
2018-08-06,2018,8,6,3.0,2,1
2018-08-07,2018,8,7,3.0,2,1
2018-08-08,2018,8,8,2.0,2,1
2018-08-09,2018,8,9,2.0,2,1
2018-08-10,2018,8,10,3.0,2,1
2018-08-11,2018,8,11,6.0,2,1
2018-08-12,2018,8,12,8.0,2,1
2018-08-13,2018,8,13,8.0,2,1
2018-08-14,2018,8,14,2.0,2,1
2018-08-15,2018,8,15,2.0,2,1
2018-08-16,2018,8,16,8.0,2,1
2018-08-17,2018,8,17,23.0,2,1
2018-08-18,2018,8,18,7.0,2,1
2019-11-20,2019,11,20,5.0,2,1
2019-11-21,2019,11,21,2.0,2,1
2019-11-22,2019,11,22,6.0,2,1
2019-11-23,2019,11,23,0.0,2,1
2019-11-24,2019,11,24,2.0,2,1
2019-11-25,2019,11,25,1.0,2,1
2019-11-26,2019,11,26,5.0,2,1
2019-11-27,2019,11,27,5.0,0,1
2019-11-28,2019,11,28,2.0,0,1
2019-11-29,2019,11,29,6.0,2,1
2019-11-30,2019,11,30,6.0,2,1
2019-12-01,2019,12,1,5.0,2,1
2019-12-02,2019,12,2,2.0,2,1
2019-12-03,2019,12,3,7.0,2,1
2019-12-04,2019,12,4,12.0,2,1
2019-12-05,2019,12,5,4.0,2,1
2019-12-06,2019,12,6,15.0,2,1
2019-12-07,2019,12,7,3.0,2,1
2019-12-08,2019,12,8,8.0,2,1
2019-12-09,2019,12,9,10.0,2,1
2019-12-10,2019,12,10,9.0,2,1
2019-12-11,2019,12,11,9.0,2,1
2019-12-12,2019,12,12,8.0,2,1
2019-12-13,2019,12,13,12.0,2,1
2019-12-14,2019,12,14,4.0,2,1
2019-12-15,2019,12,15,19.0,2,1
2019-12-16,2019,12,16,11.0,2,1
2019-12-17,2019,12,17,5.0,2,1
2019-12-18,2019,12,18,16.0,2,1
2019-12-19,2019,12,19,15.0,2,1
2019-12-20,2019,12,20,11.0,2,1
2019-12-21,2019,12,21,13.0,2,1
2019-12-22,2019,12,22,12.0,2,1
2019-12-23,2019,12,23,2.0,2,1
2019-12-24,2019,12,24,0.0,2,1
2019-12-25,2019,12,25,1.0,2,1
2019-12-26,2019,12,26,9.0,2,1
2019-12-27,2019,12,27,15.0,2,1
2019-12-28,2019,12,28,2.0,2,1
2019-12-29,2019,12,29,24.0,2,1
2019-12-30,2019,12,30,2.0,2,1
2019-12-31,2019,12,31,2.0,2,1
2020-01-01,2020,1,1,3.0,2,1
2020-01-02,2020,1,2,1.0,2,1
2020-01-03,2020,1,3,0.0,2,1
2020-01-04,2020,1,4,0.0,2,1
2020-01-05,2020,1,5,0.0,2,1
2020-01-06,2020,1,6,1.0,2,1
2020-01-07,2020,1,7,3.0,2,1
2020-01-08,2020,1,8,12.0,2,1
2020-01-09,2020,1,9,21.0,2,1
2020-01-10,2020,1,10,12.0,2,1
2020-01-11,2020,1,11,12.0,2,1
2020-01-12,2020,1,12,7.0,2,1
2020-01-13,2020,1,13,10.0,2,1
2020-01-14,2020,1,14,14.0,2,1
2020-01-15,2020,1,15,12.0,2,1
2020-01-16,2020,1,16,5.0,2,1
2020-01-17,2020,1,17,5.0,2,1
2020-01-18,2020,1,18,2.0,2,1
2020-01-19,2020,1,19,1.0,2,1
2020-01-20,2020,1,20,0.0,2,1
2020-01-21,2020,1,21,0.0,2,1
2020-01-22,2020,1,22,4.0,2,1
2020-01-23,2020,1,23,5.0,2,1
2020-01-24,2020,1,24,9.0,2,1
2020-01-25,2020,1,25,8.0,2,1
2020-01-26,2020,1,26,4.0,2,1
2020-01-27,2020,1,27,25.0,2,1
2020-01-28,2020,1,28,0.0,2,1
2020-01-29,2020,1,29,0.0,2,1
2020-01-30,2020,1,30,0.0,2,1
2020-01-31,2020,1,31,0.0,2,1
2020-02-01,2020,2,1,2.0,2,1
2020-02-02,2020,2,2,0.0,2,1
2020-02-03,2020,2,3,10.0,2,1
2020-02-04,2020,2,4,1.0,2,1
2020-02-05,2020,2,5,0.0,2,1
2020-02-06,2020,2,6,0.0,2,1
2020-02-07,2020,2,7,0.0,2,1
2020-02-08,2020,2,8,9.0,2,1
2020-02-09,2020,2,9,0.0,2,1
2020-02-10,2020,2,10,0.0,2,1
2020-02-11,2020,2,11,0.0,2,1
2020-02-12,2020,2,12,0.0,2,1
2020-02-13,2020,2,13,0.0,2,1
2020-02-14,2020,2,14,0.0,2,1
2020-02-15,2020,2,15,0.0,2,1
2020-02-16,2020,2,16,0.0,2,1
2020-02-17,2020,2,17,1.0,2,1
2020-02-18,2020,2,18,0.0,2,1
2020-02-19,2020,2,19,0.0,2,1
2020-02-20,2020,2,20,0.0,2,1
2020-02-21,2020,2,21,0.0,2,1
2020-02-22,2020,2,22,0.0,2,1
2020-02-23,2020,2,23,1.0,2,1
2020-02-24,2020,2,24,0.0,2,1
2020-02-25,2020,2,25,1.0,2,1
2020-02-26,2020,2,26,1.0,2,1
