Date,Year,month,day,RH_AVG_preprocessed
2007-02-15,2007,2,15,87.0
2007-02-16,2007,2,16,87.0
2007-02-17,2007,2,17,84.0
2007-02-18,2007,2,18,94.0
2007-02-19,2007,2,19,85.0
2007-02-20,2007,2,20,83.0
2007-02-21,2007,2,21,87.0
2007-02-22,2007,2,22,88.0
2007-02-23,2007,2,23,90.0
2007-02-24,2007,2,24,86.0
2007-02-25,2007,2,25,86.0
2007-02-26,2007,2,26,86.0
2007-02-27,2007,2,27,83.0
2007-02-28,2007,2,28,86.0
2007-03-01,2007,3,1,87.0
2007-03-02,2007,3,2,86.0
2007-03-03,2007,3,3,86.0
2007-03-04,2007,3,4,88.0
2007-03-05,2007,3,5,88.0
2007-03-06,2007,3,6,89.0
2007-03-07,2007,3,7,87.0
2007-03-08,2007,3,8,90.0
2007-03-09,2007,3,9,88.0
2007-03-10,2007,3,10,89.0
2007-03-11,2007,3,11,91.0
2007-03-12,2007,3,12,91.0
2007-03-13,2007,3,13,91.0
2007-03-14,2007,3,14,87.0
2007-03-15,2007,3,15,91.0
2007-03-16,2007,3,16,88.0
2007-03-17,2007,3,17,86.0
2007-03-18,2007,3,18,85.0
2007-03-19,2007,3,19,94.0
2007-03-20,2007,3,20,88.0
2007-03-21,2007,3,21,86.0
2007-03-22,2007,3,22,91.0
2007-03-23,2007,3,23,85.0
2007-03-24,2007,3,24,89.0
2007-03-25,2007,3,25,86.0
2007-03-26,2007,3,26,78.0
2007-03-27,2007,3,27,86.0
2007-03-28,2007,3,28,85.0
2007-03-29,2007,3,29,92.0
2007-03-30,2007,3,30,92.0
2007-03-31,2007,3,31,94.0
2007-04-01,2007,4,1,91.0
2007-04-02,2007,4,2,92.0
2007-04-03,2007,4,3,90.0
2007-04-04,2007,4,4,86.0
2007-04-05,2007,4,5,84.0
2007-04-06,2007,4,6,89.0
2007-04-07,2007,4,7,88.0
2007-04-08,2007,4,8,89.0
2007-04-09,2007,4,9,90.0
2007-04-10,2007,4,10,89.0
2007-04-11,2007,4,11,91.0
2007-04-12,2007,4,12,94.0
2007-04-13,2007,4,13,92.0
2007-04-14,2007,4,14,89.0
2007-04-15,2007,4,15,91.0
2007-04-16,2007,4,16,92.0
2007-04-17,2007,4,17,86.0
2007-04-18,2007,4,18,89.0
2007-04-19,2007,4,19,89.0
2007-04-20,2007,4,20,88.0
2007-04-21,2007,4,21,90.0
2007-04-22,2007,4,22,88.0
2007-04-23,2007,4,23,89.0
2007-04-24,2007,4,24,86.0
2007-04-25,2007,4,25,91.0
2007-04-26,2007,4,26,86.0
2007-04-27,2007,4,27,92.0
2007-04-28,2007,4,28,91.0
2007-04-29,2007,4,29,88.0
2007-04-30,2007,4,30,92.0
2007-05-01,2007,5,1,88.0
2007-05-02,2007,5,2,87.0
2007-05-03,2007,5,3,88.0
2007-05-04,2007,5,4,85.0
2007-05-05,2007,5,5,84.0
2007-05-06,2007,5,6,86.0
2007-05-07,2007,5,7,86.0
2007-05-08,2007,5,8,88.0
2007-05-09,2007,5,9,94.0
2007-05-10,2007,5,10,91.0
2007-05-11,2007,5,11,84.0
2007-05-12,2007,5,12,84.0
2007-05-13,2007,5,13,86.0
2007-05-14,2007,5,14,91.0
2007-05-15,2007,5,15,91.0
2007-05-16,2007,5,16,90.0
2007-05-17,2007,5,17,86.0
2007-05-18,2007,5,18,84.0
2007-05-19,2007,5,19,86.0
2007-05-20,2007,5,20,88.0
2007-05-21,2007,5,21,94.0
2007-05-22,2007,5,22,88.0
2007-05-23,2007,5,23,90.0
2007-05-24,2007,5,24,90.0
2007-05-25,2007,5,25,90.0
2007-05-26,2007,5,26,88.0
2007-05-27,2007,5,27,83.0
2007-05-28,2007,5,28,86.0
2007-05-29,2007,5,29,88.0
2007-05-30,2007,5,30,84.0
2007-05-31,2007,5,31,91.0
2007-06-01,2007,6,1,91.0
2007-06-02,2007,6,2,89.0
2007-06-03,2007,6,3,93.0
2007-06-04,2007,6,4,92.0
2007-06-05,2007,6,5,87.0
2007-06-06,2007,6,6,89.0
2007-06-07,2007,6,7,83.0
2007-06-08,2007,6,8,93.0
2007-06-09,2007,6,9,88.0
2007-06-10,2007,6,10,92.0
2007-06-11,2007,6,11,83.0
2007-06-12,2007,6,12,90.0
2007-06-13,2007,6,13,91.0
2007-06-14,2007,6,14,90.0
2007-06-15,2007,6,15,91.0
2007-06-16,2007,6,16,90.0
2007-06-17,2007,6,17,85.0
2007-06-18,2007,6,18,85.0
2007-06-19,2007,6,19,90.0
2007-06-20,2007,6,20,90.0
2007-06-21,2007,6,21,94.0
2007-06-22,2007,6,22,84.0
2007-06-23,2007,6,23,86.0
2007-06-24,2007,6,24,91.0
2007-06-25,2007,6,25,89.0
2007-06-26,2007,6,26,82.0
2007-06-27,2007,6,27,85.0
2007-06-28,2007,6,28,77.0
2007-06-29,2007,6,29,78.0
2007-06-30,2007,6,30,86.0
2007-07-01,2007,7,1,84.0
2007-07-02,2007,7,2,86.0
2007-07-03,2007,7,3,81.0
2007-07-04,2007,7,4,85.0
2007-07-05,2007,7,5,82.0
2007-07-06,2007,7,6,77.0
2007-07-07,2007,7,7,90.0
2007-07-08,2007,7,8,73.0
2007-07-09,2007,7,9,80.0
2007-07-10,2007,7,10,79.0
2007-07-11,2007,7,11,68.0
2007-07-12,2007,7,12,79.0
2007-07-13,2007,7,13,84.0
2007-07-14,2007,7,14,78.0
2007-07-15,2007,7,15,80.0
2007-07-16,2007,7,16,85.0
2007-07-17,2007,7,17,87.0
2007-07-18,2007,7,18,90.0
2007-07-19,2007,7,19,92.0
2007-07-20,2007,7,20,90.0
2007-07-21,2007,7,21,90.0
2007-07-22,2007,7,22,88.0
2007-07-23,2007,7,23,95.0
2007-07-24,2007,7,24,85.0
2007-07-25,2007,7,25,84.0
2007-07-26,2007,7,26,88.0
2007-07-27,2007,7,27,90.0
2007-07-28,2007,7,28,91.0
2007-07-29,2007,7,29,89.0
2007-07-30,2007,7,30,83.0
2007-07-31,2007,7,31,80.0
2007-08-01,2007,8,1,84.0
2007-08-02,2007,8,2,86.0
2007-08-03,2007,8,3,84.0
2007-08-04,2007,8,4,84.0
2007-08-05,2007,8,5,81.0
2007-08-06,2007,8,6,82.0
2007-08-07,2007,8,7,84.0
2007-08-08,2007,8,8,83.0
2007-08-09,2007,8,9,78.0
2007-08-10,2007,8,10,74.0
2007-08-11,2007,8,11,74.0
2007-08-12,2007,8,12,88.0
2007-08-13,2007,8,13,84.0
2007-08-14,2007,8,14,82.0
2007-08-15,2007,8,15,86.0
2007-08-16,2007,8,16,78.0
2007-08-17,2007,8,17,78.0
2007-08-18,2007,8,18,83.0
2007-08-19,2007,8,19,89.0
2007-08-20,2007,8,20,78.0
2007-08-21,2007,8,21,86.0
2007-08-22,2007,8,22,81.0
2007-08-23,2007,8,23,85.0
2007-08-24,2007,8,24,86.0
2007-08-25,2007,8,25,86.0
2007-08-26,2007,8,26,92.0
2007-08-27,2007,8,27,85.0
2007-08-28,2007,8,28,84.0
2007-08-29,2007,8,29,87.0
2007-08-30,2007,8,30,86.0
2007-08-31,2007,8,31,87.0
2007-09-01,2007,9,1,91.0
2007-09-02,2007,9,2,90.0
2007-09-03,2007,9,3,82.0
2007-09-04,2007,9,4,86.0
2007-09-05,2007,9,5,83.0
2007-09-06,2007,9,6,92.0
2007-09-07,2007,9,7,89.0
2007-09-08,2007,9,8,87.0
2007-09-09,2007,9,9,86.0
2007-09-10,2007,9,10,89.0
2007-09-11,2007,9,11,80.0
2007-09-12,2007,9,12,78.0
2007-09-13,2007,9,13,80.0
2007-09-14,2007,9,14,86.0
2007-09-15,2007,9,15,90.0
2007-09-16,2007,9,16,82.0
2007-09-17,2007,9,17,80.0
2007-09-18,2007,9,18,79.0
2007-09-19,2007,9,19,86.0
2007-09-20,2007,9,20,84.0
2007-09-21,2007,9,21,83.0
2007-09-22,2007,9,22,84.0
2007-09-23,2007,9,23,88.0
2007-09-24,2007,9,24,84.0
2007-09-25,2007,9,25,83.0
2007-09-26,2007,9,26,82.0
2007-09-27,2007,9,27,84.0
2007-09-28,2007,9,28,86.0
2007-09-29,2007,9,29,78.0
2007-09-30,2007,9,30,87.0
2007-10-01,2007,10,1,78.0
2007-10-02,2007,10,2,84.0
2007-10-03,2007,10,3,82.0
2007-10-04,2007,10,4,81.0
2007-10-05,2007,10,5,86.0
2007-10-06,2007,10,6,84.0
2007-10-07,2007,10,7,83.0
2007-10-08,2007,10,8,80.0
2007-10-09,2007,10,9,82.0
2007-10-10,2007,10,10,88.0
2007-10-11,2007,10,11,90.0
2007-10-12,2007,10,12,92.0
2007-10-13,2007,10,13,87.0
2007-10-14,2007,10,14,94.0
2007-10-15,2007,10,15,93.0
2007-10-16,2007,10,16,84.0
2007-10-17,2007,10,17,92.0
2007-10-18,2007,10,18,92.0
2007-10-19,2007,10,19,92.0
2007-10-20,2007,10,20,92.0
2007-10-21,2007,10,21,91.0
2007-10-22,2007,10,22,90.0
2007-10-23,2007,10,23,91.0
2007-10-24,2007,10,24,91.0
2007-10-25,2007,10,25,94.0
2007-10-26,2007,10,26,86.0
2007-10-27,2007,10,27,94.0
2007-10-28,2007,10,28,88.0
2007-10-29,2007,10,29,84.0
2007-10-30,2007,10,30,90.0
2007-10-31,2007,10,31,88.0
2007-11-01,2007,11,1,92.0
2007-11-02,2007,11,2,88.0
2007-11-03,2007,11,3,93.0
2007-11-04,2007,11,4,90.0
2007-11-05,2007,11,5,89.0
2007-11-06,2007,11,6,91.0
2007-11-07,2007,11,7,89.0
2007-11-08,2007,11,8,93.0
2007-11-09,2007,11,9,90.0
2007-11-10,2007,11,10,93.0
2007-11-11,2007,11,11,90.0
2007-11-12,2007,11,12,88.0
2007-11-13,2007,11,13,88.0
2007-11-14,2007,11,14,88.0
2007-11-15,2007,11,15,89.0
2007-11-16,2007,11,16,92.0
2007-11-17,2007,11,17,91.0
2007-11-18,2007,11,18,91.0
2007-11-19,2007,11,19,90.0
2007-11-20,2007,11,20,88.0
2007-11-21,2007,11,21,89.0
2007-11-22,2007,11,22,86.0
2007-11-23,2007,11,23,86.0
2007-11-24,2007,11,24,86.0
2007-11-25,2007,11,25,88.0
2007-11-26,2007,11,26,91.0
2007-11-27,2007,11,27,89.0
2007-11-28,2007,11,28,93.0
2007-11-29,2007,11,29,86.0
2007-11-30,2007,11,30,87.0
2007-12-01,2007,12,1,89.0
2007-12-02,2007,12,2,88.0
2007-12-03,2007,12,3,88.0
2007-12-04,2007,12,4,86.0
2007-12-05,2007,12,5,90.0
2007-12-06,2007,12,6,94.0
2007-12-07,2007,12,7,89.0
2007-12-08,2007,12,8,89.0
2007-12-09,2007,12,9,94.0
2007-12-10,2007,12,10,88.0
2007-12-11,2007,12,11,86.0
2007-12-12,2007,12,12,86.0
2007-12-13,2007,12,13,94.0
2007-12-14,2007,12,14,88.0
2007-12-15,2007,12,15,91.0
2007-12-16,2007,12,16,88.0
2007-12-17,2007,12,17,83.0
2007-12-18,2007,12,18,86.0
2007-12-19,2007,12,19,91.0
2007-12-20,2007,12,20,91.0
2007-12-21,2007,12,21,88.0
2007-12-22,2007,12,22,87.0
2007-12-23,2007,12,23,86.0
2007-12-24,2007,12,24,88.0
2007-12-25,2007,12,25,88.0
2007-12-26,2007,12,26,89.0
2007-12-27,2007,12,27,87.0
2007-12-28,2007,12,28,84.0
2007-12-29,2007,12,29,84.0
2007-12-30,2007,12,30,82.0
2007-12-31,2007,12,31,86.0
2008-01-01,2008,1,1,84.0
2008-01-02,2008,1,2,88.0
2008-01-03,2008,1,3,88.0
2008-01-04,2008,1,4,85.0
2008-01-05,2008,1,5,87.0
2008-01-06,2008,1,6,92.0
2008-01-07,2008,1,7,91.0
2008-01-08,2008,1,8,91.0
2008-01-09,2008,1,9,92.0
2008-01-10,2008,1,10,90.0
2008-01-11,2008,1,11,92.0
2008-01-12,2008,1,12,87.0
2008-01-13,2008,1,13,94.0
2008-01-14,2008,1,14,89.0
2008-01-15,2008,1,15,86.0
2008-01-16,2008,1,16,87.0
2008-01-17,2008,1,17,92.0
2008-01-18,2008,1,18,91.0
2008-01-19,2008,1,19,84.0
2008-01-20,2008,1,20,93.0
2008-01-21,2008,1,21,90.0
2008-01-22,2008,1,22,89.0
2008-01-23,2008,1,23,90.0
2008-01-24,2008,1,24,87.0
2008-01-25,2008,1,25,85.0
2008-01-26,2008,1,26,88.0
2008-01-27,2008,1,27,92.0
2008-01-28,2008,1,28,92.0
2008-01-29,2008,1,29,92.0
2008-01-30,2008,1,30,88.0
2008-01-31,2008,1,31,93.0
2008-02-01,2008,2,1,89.0
2008-02-02,2008,2,2,91.0
2008-02-03,2008,2,3,88.0
2008-02-04,2008,2,4,90.0
2008-02-05,2008,2,5,89.0
2008-02-06,2008,2,6,86.0
2008-02-07,2008,2,7,90.0
2008-02-08,2008,2,8,86.0
2008-02-09,2008,2,9,88.0
2008-02-10,2008,2,10,85.0
2008-02-11,2008,2,11,83.0
2008-02-12,2008,2,12,82.0
2008-02-13,2008,2,13,86.0
2008-02-14,2008,2,14,84.0
2008-02-15,2008,2,15,84.0
2008-02-16,2008,2,16,86.0
2008-02-17,2008,2,17,85.0
2008-02-18,2008,2,18,85.0
2008-02-19,2008,2,19,86.0
2008-02-20,2008,2,20,84.0
2008-02-21,2008,2,21,85.0
2008-02-22,2008,2,22,82.0
2008-02-23,2008,2,23,89.0
2008-02-24,2008,2,24,92.0
2008-02-25,2008,2,25,86.0
2008-02-26,2008,2,26,86.0
2008-02-27,2008,2,27,84.0
2008-02-28,2008,2,28,87.0
2008-02-29,2008,2,29,89.0
2008-03-01,2008,3,1,92.0
2008-03-02,2008,3,2,87.0
2008-03-03,2008,3,3,93.0
2008-03-04,2008,3,4,78.0
2008-03-05,2008,3,5,86.0
2008-03-06,2008,3,6,84.0
2008-03-07,2008,3,7,84.0
2008-03-08,2008,3,8,91.0
2008-03-09,2008,3,9,91.0
2008-03-10,2008,3,10,92.0
2008-03-11,2008,3,11,90.0
2008-03-12,2008,3,12,90.0
2008-03-13,2008,3,13,88.0
2008-03-14,2008,3,14,92.0
2008-03-15,2008,3,15,86.0
2008-03-16,2008,3,16,87.0
2008-03-17,2008,3,17,88.0
2008-03-18,2008,3,18,91.0
2008-03-19,2008,3,19,89.0
2008-03-20,2008,3,20,85.0
2008-03-21,2008,3,21,87.0
2008-03-22,2008,3,22,94.0
2008-03-23,2008,3,23,88.0
2008-03-24,2008,3,24,84.0
2008-03-25,2008,3,25,88.0
2008-03-26,2008,3,26,90.0
2008-03-27,2008,3,27,89.0
2008-03-28,2008,3,28,85.0
2008-03-29,2008,3,29,89.0
2008-03-30,2008,3,30,88.0
2008-03-31,2008,3,31,82.0
2008-04-01,2008,4,1,86.0
2008-04-02,2008,4,2,90.0
2008-04-03,2008,4,3,91.0
2008-04-04,2008,4,4,89.0
2008-04-05,2008,4,5,91.0
2008-04-06,2008,4,6,93.0
2008-04-07,2008,4,7,90.0
2008-04-08,2008,4,8,85.0
2008-04-09,2008,4,9,88.0
2008-04-10,2008,4,10,94.0
2008-04-11,2008,4,11,92.0
2008-04-12,2008,4,12,92.0
2008-04-13,2008,4,13,90.0
2008-04-14,2008,4,14,90.0
2008-04-15,2008,4,15,89.0
2008-04-16,2008,4,16,92.0
2008-04-17,2008,4,17,90.0
2008-04-18,2008,4,18,91.0
2008-04-19,2008,4,19,91.0
2008-04-20,2008,4,20,89.0
2008-04-21,2008,4,21,92.0
2008-04-22,2008,4,22,93.0
2008-04-23,2008,4,23,91.0
2008-04-24,2008,4,24,92.0
2008-04-25,2008,4,25,91.0
2008-04-26,2008,4,26,90.0
2008-04-27,2008,4,27,90.0
2008-04-28,2008,4,28,92.0
2008-04-29,2008,4,29,90.0
2008-04-30,2008,4,30,87.0
2008-05-01,2008,5,1,86.0
2008-05-02,2008,5,2,84.0
2008-05-03,2008,5,3,88.0
2008-05-04,2008,5,4,87.0
2008-05-05,2008,5,5,86.0
2008-05-06,2008,5,6,90.0
2008-05-07,2008,5,7,91.0
2008-05-08,2008,5,8,90.0
2008-05-09,2008,5,9,90.0
2008-05-10,2008,5,10,90.0
2008-05-11,2008,5,11,88.0
2008-05-12,2008,5,12,84.0
2008-05-13,2008,5,13,75.0
2008-05-14,2008,5,14,78.0
2008-05-15,2008,5,15,83.0
2008-05-16,2008,5,16,87.0
2008-05-17,2008,5,17,87.0
2008-05-18,2008,5,18,85.0
2008-05-19,2008,5,19,82.0
2008-05-20,2008,5,20,83.0
2008-05-21,2008,5,21,86.0
2008-05-22,2008,5,22,92.0
2008-05-23,2008,5,23,92.0
2008-05-24,2008,5,24,93.0
2008-05-25,2008,5,25,91.0
2008-05-26,2008,5,26,92.0
2008-05-27,2008,5,27,88.0
2008-05-28,2008,5,28,88.0
2008-05-29,2008,5,29,92.0
2008-05-30,2008,5,30,91.0
2008-05-31,2008,5,31,88.0
2008-06-01,2008,6,1,90.0
2008-06-02,2008,6,2,88.0
2008-06-03,2008,6,3,88.0
2008-06-04,2008,6,4,90.0
2008-06-05,2008,6,5,87.0
2008-06-06,2008,6,6,89.0
2008-06-07,2008,6,7,90.0
2008-06-08,2008,6,8,82.0
2008-06-09,2008,6,9,90.0
2008-06-10,2008,6,10,85.0
2008-06-11,2008,6,11,85.0
2008-06-12,2008,6,12,84.0
2008-06-13,2008,6,13,88.0
2008-06-14,2008,6,14,75.0
2008-06-15,2008,6,15,81.0
2008-06-16,2008,6,16,88.0
2008-06-17,2008,6,17,86.0
2008-06-18,2008,6,18,85.0
2008-06-19,2008,6,19,89.0
2008-06-20,2008,6,20,87.0
2008-06-21,2008,6,21,86.0
2008-06-22,2008,6,22,83.0
2008-06-23,2008,6,23,82.0
2008-06-24,2008,6,24,84.0
2008-06-25,2008,6,25,84.0
2008-06-26,2008,6,26,82.0
2008-06-27,2008,6,27,88.0
2008-06-28,2008,6,28,86.0
2008-06-29,2008,6,29,84.0
2008-06-30,2008,6,30,83.0
2008-07-01,2008,7,1,86.0
2008-07-02,2008,7,2,85.0
2008-07-03,2008,7,3,89.0
2008-07-04,2008,7,4,88.0
2008-07-05,2008,7,5,84.0
2008-07-06,2008,7,6,86.0
2008-07-07,2008,7,7,89.0
2008-07-08,2008,7,8,84.0
2008-07-09,2008,7,9,94.0
2008-07-10,2008,7,10,87.0
2008-07-11,2008,7,11,85.0
2008-07-12,2008,7,12,87.0
2008-07-13,2008,7,13,90.0
2008-07-14,2008,7,14,93.0
2008-07-15,2008,7,15,90.0
2008-07-16,2008,7,16,92.0
2008-07-17,2008,7,17,90.0
2008-07-18,2008,7,18,87.0
2008-07-19,2008,7,19,90.0
2008-07-20,2008,7,20,89.0
2008-07-21,2008,7,21,89.0
2008-07-22,2008,7,22,83.0
2008-07-23,2008,7,23,82.0
2008-07-24,2008,7,24,89.0
2008-07-25,2008,7,25,82.0
2008-07-26,2008,7,26,86.0
2008-07-27,2008,7,27,82.0
2008-07-28,2008,7,28,82.0
2008-07-29,2008,7,29,76.0
2008-07-30,2008,7,30,73.0
2008-07-31,2008,7,31,76.0
2008-08-01,2008,8,1,73.0
2008-08-02,2008,8,2,76.0
2008-08-03,2008,8,3,78.0
2008-08-04,2008,8,4,77.0
2008-08-05,2008,8,5,79.0
2008-08-06,2008,8,6,74.0
2008-08-07,2008,8,7,75.0
2008-08-08,2008,8,8,74.0
2008-08-09,2008,8,9,70.0
2008-08-10,2008,8,10,70.0
2008-08-11,2008,8,11,72.0
2008-08-12,2008,8,12,71.0
2008-08-13,2008,8,13,73.0
2008-08-14,2008,8,14,74.0
2008-08-15,2008,8,15,73.0
2008-08-16,2008,8,16,77.0
2008-08-17,2008,8,17,79.0
2008-08-18,2008,8,18,81.0
2008-08-19,2008,8,19,85.0
2008-08-20,2008,8,20,93.0
2008-08-21,2008,8,21,84.0
2008-08-22,2008,8,22,81.0
2008-08-23,2008,8,23,84.0
2008-08-24,2008,8,24,90.0
2008-08-25,2008,8,25,86.0
2008-08-26,2008,8,26,83.0
2008-08-27,2008,8,27,83.0
2008-08-28,2008,8,28,83.0
2008-08-29,2008,8,29,88.0
2008-08-30,2008,8,30,80.0
2008-08-31,2008,8,31,84.5
2008-09-01,2008,9,1,89.0
2008-09-02,2008,9,2,88.0
2008-09-03,2008,9,3,85.0
2008-09-04,2008,9,4,86.0
2008-09-05,2008,9,5,86.0
2008-09-06,2008,9,6,91.0
2008-09-07,2008,9,7,74.0
2008-09-08,2008,9,8,76.0
2008-09-09,2008,9,9,78.0
2008-09-10,2008,9,10,74.0
2008-09-11,2008,9,11,57.0
2008-09-12,2008,9,12,62.0
2008-09-13,2008,9,13,76.0
2008-09-14,2008,9,14,70.0
2008-09-15,2008,9,15,70.0
2008-09-16,2008,9,16,68.0
2008-09-17,2008,9,17,73.0
2008-09-18,2008,9,18,75.0
2008-09-19,2008,9,19,81.0
2008-09-20,2008,9,20,82.0
2008-09-21,2008,9,21,78.0
2008-09-22,2008,9,22,88.0
2008-09-23,2008,9,23,76.0
2008-09-24,2008,9,24,74.0
2008-09-25,2008,9,25,73.0
2008-09-26,2008,9,26,68.0
2008-09-27,2008,9,27,68.0
2008-09-28,2008,9,28,74.0
2008-09-29,2008,9,29,86.0
2008-09-30,2008,9,30,89.0
2008-10-01,2008,10,1,74.0
2008-10-02,2008,10,2,84.0
2008-10-03,2008,10,3,87.0
2008-10-04,2008,10,4,86.0
2008-10-05,2008,10,5,88.0
2008-10-06,2008,10,6,86.0
2008-10-07,2008,10,7,84.0
2008-10-08,2008,10,8,80.0
2008-10-09,2008,10,9,88.0
2008-10-10,2008,10,10,87.0
2008-10-11,2008,10,11,87.0
2008-10-12,2008,10,12,84.0
2008-10-13,2008,10,13,82.0
2008-10-14,2008,10,14,82.0
2008-10-15,2008,10,15,90.0
2008-10-16,2008,10,16,81.0
2008-10-17,2008,10,17,88.0
2008-10-18,2008,10,18,86.0
2008-10-19,2008,10,19,86.0
2008-10-20,2008,10,20,82.0
2008-10-21,2008,10,21,82.0
2008-10-22,2008,10,22,81.0
2008-10-23,2008,10,23,74.0
2008-10-24,2008,10,24,85.0
2008-10-25,2008,10,25,80.0
2008-10-26,2008,10,26,75.0
2008-10-27,2008,10,27,72.0
2008-10-28,2008,10,28,70.0
2008-10-29,2008,10,29,74.0
2008-10-30,2008,10,30,84.0
2008-10-31,2008,10,31,76.0
2008-11-01,2008,11,1,80.0
2008-11-02,2008,11,2,75.0
2008-11-03,2008,11,3,76.0
2008-11-04,2008,11,4,86.0
2008-11-05,2008,11,5,84.0
2008-11-06,2008,11,6,80.0
2008-11-07,2008,11,7,79.0
2008-11-08,2008,11,8,84.0
2008-11-09,2008,11,9,90.0
2008-11-10,2008,11,10,82.0
2008-11-11,2008,11,11,86.0
2008-11-12,2008,11,12,84.0
2008-11-13,2008,11,13,84.0
2008-11-14,2008,11,14,88.0
2008-11-15,2008,11,15,78.0
2008-11-16,2008,11,16,88.0
2008-11-17,2008,11,17,82.0
2008-11-18,2008,11,18,84.0
2008-11-19,2008,11,19,85.0
2008-11-20,2008,11,20,90.0
2008-11-21,2008,11,21,86.0
2008-11-22,2008,11,22,90.0
2008-11-23,2008,11,23,93.0
2008-11-24,2008,11,24,90.0
2008-11-25,2008,11,25,91.0
2008-11-26,2008,11,26,91.0
2008-11-27,2008,11,27,91.0
2008-11-28,2008,11,28,93.0
2008-11-29,2008,11,29,92.0
2008-11-30,2008,11,30,95.0
2008-12-01,2008,12,1,92.0
2008-12-02,2008,12,2,93.0
2008-12-03,2008,12,3,90.0
2008-12-04,2008,12,4,88.0
2008-12-05,2008,12,5,85.0
2008-12-06,2008,12,6,85.0
2008-12-07,2008,12,7,92.0
2008-12-08,2008,12,8,89.0
2008-12-09,2008,12,9,82.0
2008-12-10,2008,12,10,78.0
2008-12-11,2008,12,11,80.0
2008-12-12,2008,12,12,82.0
2008-12-13,2008,12,13,94.0
2008-12-14,2008,12,14,85.0
2008-12-15,2008,12,15,80.0
2008-12-16,2008,12,16,83.0
2008-12-17,2008,12,17,85.0
2008-12-18,2008,12,18,86.0
2008-12-19,2008,12,19,81.0
2008-12-20,2008,12,20,78.0
2008-12-21,2008,12,21,81.0
2008-12-22,2008,12,22,79.0
2008-12-23,2008,12,23,88.0
2008-12-24,2008,12,24,90.0
2008-12-25,2008,12,25,90.0
2008-12-26,2008,12,26,83.0
2008-12-27,2008,12,27,87.0
2008-12-28,2008,12,28,94.0
2008-12-29,2008,12,29,88.0
2008-12-30,2008,12,30,92.0
2008-12-31,2008,12,31,92.0
2009-01-01,2009,1,1,91.0
2009-01-02,2009,1,2,91.0
2009-01-03,2009,1,3,94.0
2009-01-04,2009,1,4,87.0
2009-01-05,2009,1,5,95.0
2009-01-06,2009,1,6,84.0
2009-01-07,2009,1,7,88.0
2009-01-08,2009,1,8,85.0
2009-01-09,2009,1,9,84.0
2009-01-10,2009,1,10,86.0
2009-01-11,2009,1,11,86.0
2009-01-12,2009,1,12,90.0
2009-01-13,2009,1,13,89.0
2009-01-14,2009,1,14,89.0
2009-01-15,2009,1,15,94.0
2009-01-16,2009,1,16,84.0
2009-01-17,2009,1,17,86.0
2009-01-18,2009,1,18,88.0
2009-01-19,2009,1,19,89.0
2009-01-20,2009,1,20,86.0
2009-01-21,2009,1,21,88.0
2009-01-22,2009,1,22,87.0
2009-01-23,2009,1,23,82.0
2009-01-24,2009,1,24,92.0
2009-01-25,2009,1,25,86.0
2009-01-26,2009,1,26,87.0
2009-01-27,2009,1,27,84.0
2009-01-28,2009,1,28,84.0
2009-01-29,2009,1,29,90.0
2009-01-30,2009,1,30,88.0
2009-01-31,2009,1,31,91.0
2009-02-01,2009,2,1,85.0
2009-02-02,2009,2,2,83.0
2009-02-03,2009,2,3,84.0
2009-02-04,2009,2,4,80.0
2009-02-05,2009,2,5,86.0
2009-02-06,2009,2,6,88.0
2009-02-07,2009,2,7,88.0
2009-02-08,2009,2,8,86.0
2009-02-09,2009,2,9,83.0
2009-02-10,2009,2,10,83.0
2009-02-11,2009,2,11,82.0
2009-02-12,2009,2,12,77.0
2009-02-13,2009,2,13,82.0
2009-02-14,2009,2,14,82.0
2009-02-15,2009,2,15,84.0
2009-02-16,2009,2,16,85.0
2009-02-17,2009,2,17,77.0
2009-02-18,2009,2,18,83.0
2009-02-19,2009,2,19,81.0
2009-02-20,2009,2,20,82.0
2009-02-21,2009,2,21,84.0
2009-02-22,2009,2,22,88.0
2009-02-23,2009,2,23,82.0
2009-02-24,2009,2,24,80.0
2009-02-25,2009,2,25,83.0
2009-02-26,2009,2,26,82.0
2009-02-27,2009,2,27,89.0
2009-02-28,2009,2,28,81.0
2009-03-01,2009,3,1,80.0
2009-03-02,2009,3,2,88.0
2009-03-03,2009,3,3,89.0
2009-03-04,2009,3,4,90.0
2009-03-05,2009,3,5,88.0
2009-03-06,2009,3,6,85.0
2009-03-07,2009,3,7,85.0
2009-03-08,2009,3,8,86.0
2009-03-09,2009,3,9,85.0
2009-03-10,2009,3,10,84.0
2009-03-11,2009,3,11,90.0
2009-03-12,2009,3,12,83.0
2009-03-13,2009,3,13,84.0
2009-03-14,2009,3,14,83.0
2009-03-15,2009,3,15,81.0
2009-03-16,2009,3,16,88.0
2009-03-17,2009,3,17,87.0
2009-03-18,2009,3,18,91.0
2009-03-19,2009,3,19,89.0
2009-03-20,2009,3,20,89.0
2009-03-21,2009,3,21,91.0
2009-03-22,2009,3,22,91.0
2009-03-23,2009,3,23,89.0
2009-03-24,2009,3,24,90.0
2009-03-25,2009,3,25,88.0
2009-03-26,2009,3,26,85.0
2009-03-27,2009,3,27,86.0
2009-03-28,2009,3,28,91.0
2009-03-29,2009,3,29,87.0
2009-03-30,2009,3,30,90.0
2009-03-31,2009,3,31,83.0
