Date,Year,Month,Day,Prec,StDev,%Time,Q,S,data_quality,source_priority,is_outlier_Prec
2010-12-30,2010,12,30,0.0,4.57,0.0,1,1,high,1,False
2010-12-31,2010,12,31,0.0,4.41,0.0,1,1,high,1,False
2011-01-01,2011,1,1,0.0,3.49,0.0,1,1,high,1,False
2011-01-02,2011,1,2,0.0,4.83,0.0,1,1,high,1,False
2011-01-03,2011,1,3,0.0,2.21,0.0,1,1,high,1,False
2011-01-04,2011,1,4,,57.7,27.0,1,1,high,1,True
2011-01-06,2011,1,6,0.0,2.41,0.0,1,1,high,1,False
2011-01-07,2011,1,7,0.1,3.59,1.0,1,1,high,1,False
2011-01-08,2011,1,8,,0.0,3.0,1,1,high,1,True
2011-01-09,2011,1,9,0.0,1.08,1.0,1,1,high,1,False
2011-01-10,2011,1,10,0.0,4.16,0.0,1,1,high,1,False
2011-01-11,2011,1,11,0.0,3.08,0.0,1,1,high,1,False
2011-01-13,2011,1,13,0.0,3.85,0.0,1,1,high,1,False
2011-01-14,2011,1,14,0.0,1.64,0.0,1,1,high,1,False
2011-01-15,2011,1,15,0.0,2.52,0.0,1,1,high,1,False
2011-01-16,2011,1,16,0.0,1.28,0.0,1,1,high,1,False
2011-01-17,2011,1,17,0.0,2.31,0.0,1,1,high,1,False
2011-01-18,2011,1,18,0.0,1.13,0.0,1,1,high,1,False
2011-01-19,2011,1,19,0.0,4.21,0.0,1,1,high,1,False
2011-01-20,2011,1,20,0.0,2.26,0.0,1,1,high,1,False
2011-01-21,2011,1,21,0.0,1.49,0.0,1,1,high,1,False
2011-01-22,2011,1,22,0.0,3.54,0.0,1,1,high,1,False
2011-01-23,2011,1,23,0.0,2.72,0.0,1,1,high,1,False
2011-01-24,2011,1,24,0.0,1.75,0.0,1,1,high,1,False
2011-01-25,2011,1,25,0.0,4.31,0.0,1,1,high,1,False
2011-01-26,2011,1,26,0.1,2.57,1.0,1,1,high,1,False
2011-01-27,2011,1,27,0.0,2.57,0.0,1,1,high,1,False
2011-01-28,2011,1,28,0.0,4.41,0.0,1,1,high,1,False
2011-01-29,2011,1,29,0.31,26.8,3.0,1,1,high,1,False
2011-01-30,2011,1,30,0.0,1.59,0.0,1,1,high,1,False
2011-01-31,2011,1,31,0.0,2.57,1.0,1,1,high,1,False
2011-02-01,2011,2,1,0.0,1.95,2.0,1,1,high,1,False
2011-02-03,2011,2,3,0.05,4.11,2.0,1,1,high,1,False
2011-02-04,2011,2,4,0.05,2.41,1.0,1,1,high,1,False
2011-02-05,2011,2,5,0.0,3.23,0.0,1,1,high,1,False
2011-02-06,2011,2,6,0.0,4.47,0.0,1,1,high,1,False
2011-02-07,2011,2,7,0.0,4.06,0.0,1,1,high,1,False
2011-02-08,2011,2,8,0.0,4.26,0.0,1,1,high,1,False
2011-02-09,2011,2,9,0.0,1.64,0.0,1,1,high,1,False
2011-02-10,2011,2,10,0.0,3.34,0.0,1,1,high,1,False
2011-02-11,2011,2,11,0.0,2.98,0.0,1,1,high,1,False
2011-02-12,2011,2,12,0.0,4.83,0.0,1,1,high,1,False
2011-02-13,2011,2,13,0.0,3.23,0.0,1,1,high,1,False
2011-02-14,2011,2,14,0.0,3.03,0.0,1,1,high,1,False
2011-02-15,2011,2,15,0.0,2.46,0.0,1,1,high,1,False
2011-02-16,2011,2,16,0.0,3.49,0.0,1,1,high,1,False
2011-02-17,2011,2,17,0.0,2.72,0.0,1,1,high,1,False
2011-02-18,2011,2,18,0.0,2.77,0.0,1,1,high,1,False
2011-02-19,2011,2,19,0.0,2.98,0.0,1,1,high,1,False
2011-02-20,2011,2,20,0.0,5.18,0.0,1,1,high,1,False
2011-02-21,2011,2,21,0.0,1.44,0.0,1,1,high,1,False
2011-02-22,2011,2,22,0.15,3.8,1.0,1,1,high,1,False
2011-02-23,2011,2,23,0.31,4.06,4.0,1,1,high,1,False
2011-02-25,2011,2,25,0.0,3.49,0.0,1,1,high,1,False
2011-02-26,2011,2,26,1.9,35.47,12.0,1,1,high,1,False
2011-02-27,2011,2,27,,0.0,1.0,1,1,high,1,True
2011-02-28,2011,2,28,0.0,2.87,0.0,1,1,high,1,False
2011-03-01,2011,3,1,0.0,4.16,0.0,1,1,high,1,False
2011-03-02,2011,3,2,0.0,5.29,0.0,1,1,high,1,False
2011-03-03,2011,3,3,0.41,7.44,1.0,1,1,high,1,False
2011-03-04,2011,3,4,0.0,2.21,0.0,1,1,high,1,False
2011-03-05,2011,3,5,0.0,2.31,0.0,1,1,high,1,False
2011-03-06,2011,3,6,0.0,5.8,0.0,1,1,high,1,False
2011-03-07,2011,3,7,0.0,5.95,0.0,1,1,high,1,False
2011-03-08,2011,3,8,0.41,60.78,5.0,1,1,high,1,False
2011-03-09,2011,3,9,0.1,6.01,5.0,1,1,high,1,False
2011-03-10,2011,3,10,0.05,4.16,1.0,1,1,high,1,False
2011-03-11,2011,3,11,0.05,3.54,1.0,1,1,high,1,False
2011-03-12,2011,3,12,0.1,3.64,1.0,1,1,high,1,False
2011-03-13,2011,3,13,0.0,2.98,0.0,1,1,high,1,False
2011-03-14,2011,3,14,0.0,3.23,1.0,1,1,high,1,False
2011-03-15,2011,3,15,0.0,3.64,0.0,1,1,high,1,False
2011-03-16,2011,3,16,0.0,2.16,0.0,1,1,high,1,False
2011-03-17,2011,3,17,0.0,4.67,0.0,1,1,high,1,False
2011-03-18,2011,3,18,0.0,3.95,0.0,1,1,high,1,False
2011-03-19,2011,3,19,0.0,4.47,0.0,1,1,high,1,False
2011-03-20,2011,3,20,0.0,3.34,0.0,1,1,high,1,False
2011-03-21,2011,3,21,0.0,6.67,0.0,1,1,high,1,False
2011-03-22,2011,3,22,0.0,2.16,0.0,1,1,high,1,False
2011-03-23,2011,3,23,0.0,3.64,1.0,1,1,high,1,False
2011-03-29,2011,3,29,0.0,1.85,1.0,1,1,high,1,False
2011-03-30,2011,3,30,0.15,3.03,2.0,1,1,high,1,False
2011-03-31,2011,3,31,0.05,5.95,1.0,1,1,high,1,False
2011-04-02,2011,4,2,0.1,5.44,1.0,1,1,high,1,False
2011-04-03,2011,4,3,0.0,4.47,0.0,1,1,high,1,False
2011-04-05,2011,4,5,0.0,3.23,0.0,1,1,high,1,False
2011-04-06,2011,4,6,0.0,2.57,0.0,1,1,high,1,False
2011-04-07,2011,4,7,0.0,2.62,0.0,1,1,high,1,False
2011-04-08,2011,4,8,0.0,5.39,0.0,1,1,high,1,False
2011-04-09,2011,4,9,0.0,3.49,0.0,1,1,high,1,False
2011-04-10,2011,4,10,0.0,1.59,0.0,1,1,high,1,False
2011-04-11,2011,4,11,0.0,3.59,0.0,1,1,high,1,False
2011-04-12,2011,4,12,0.0,4.77,0.0,1,1,high,1,False
2011-04-13,2011,4,13,0.1,5.39,1.0,1,1,high,1,False
2011-04-14,2011,4,14,0.0,4.36,1.0,1,1,high,1,False
2011-04-15,2011,4,15,0.05,3.59,1.0,1,1,high,1,False
2011-04-16,2011,4,16,0.51,5.65,4.0,1,1,high,1,False
2011-04-17,2011,4,17,0.05,22.13,3.0,1,1,high,1,False
2011-04-18,2011,4,18,0.0,0.46,1.0,1,1,high,1,False
2011-04-20,2011,4,20,0.0,0.46,0.0,1,1,high,1,False
2011-04-21,2011,4,21,0.0,1.03,0.0,1,1,high,1,False
2011-04-22,2011,4,22,0.0,4.11,0.0,1,1,high,1,False
2011-04-23,2011,4,23,0.56,5.13,3.0,1,1,high,1,False
2011-04-24,2011,4,24,2.52,10.78,21.0,1,1,high,1,False
2011-04-25,2011,4,25,0.0,2.98,1.0,1,1,high,1,False
2011-04-26,2011,4,26,0.0,1.13,0.0,1,1,high,1,False
2011-04-27,2011,4,27,0.82,6.01,9.0,1,1,high,1,False
2011-04-28,2011,4,28,1.13,37.94,8.0,1,1,high,1,False
2011-04-29,2011,4,29,0.62,4.93,6.0,1,1,high,1,False
2011-04-30,2011,4,30,0.0,4.36,0.0,1,1,high,1,False
2011-05-01,2011,5,1,0.26,9.7,1.0,1,1,high,1,False
2011-05-02,2011,5,2,,58.93,7.0,1,1,high,1,True
2011-05-03,2011,5,3,0.21,7.08,14.0,1,1,high,1,False
2011-05-04,2011,5,4,0.1,1.59,2.0,1,1,high,1,False
2011-05-05,2011,5,5,0.0,2.93,0.0,1,1,high,1,False
2011-05-06,2011,5,6,0.0,3.8,0.0,1,1,high,1,False
2011-05-07,2011,5,7,0.0,3.75,0.0,1,1,high,1,False
2011-05-08,2011,5,8,0.0,6.37,0.0,1,1,high,1,False
2011-05-09,2011,5,9,0.0,6.78,0.0,1,1,high,1,False
2011-05-10,2011,5,10,0.0,6.06,0.0,1,1,high,1,False
2011-05-11,2011,5,11,0.0,1.8,0.0,1,1,high,1,False
2011-05-12,2011,5,12,0.0,6.67,0.0,1,1,high,1,False
2011-05-13,2011,5,13,0.0,2.82,0.0,1,1,high,1,False
2011-05-14,2011,5,14,0.0,4.93,0.0,1,1,high,1,False
2011-05-15,2011,5,15,0.0,2.31,0.0,1,1,high,1,False
2011-05-16,2011,5,16,0.0,3.54,0.0,1,1,high,1,False
2011-05-17,2011,5,17,0.0,1.59,0.0,1,1,high,1,False
2011-05-18,2011,5,18,0.0,3.7,0.0,1,1,high,1,False
2011-05-19,2011,5,19,0.0,4.26,0.0,1,1,high,1,False
2011-05-20,2011,5,20,0.0,3.13,0.0,1,1,high,1,False
2011-05-21,2011,5,21,0.0,4.06,0.0,1,1,high,1,False
2011-05-22,2011,5,22,0.0,3.18,0.0,1,1,high,1,False
2011-05-23,2011,5,23,0.0,3.08,0.0,1,1,high,1,False
2011-05-26,2011,5,26,0.0,0.04,0.0,1,5,high,5,False
2011-05-27,2011,5,27,0.05,0.44,0.7,1,5,high,5,False
2011-05-28,2011,5,28,0.06,0.38,1.5,1,5,high,5,False
2011-05-29,2011,5,29,0.0,0.38,0.7,1,5,high,5,False
2011-05-30,2011,5,30,0.0,0.02,0.0,1,5,high,5,False
2011-05-31,2011,5,31,0.0,0.03,0.0,1,5,high,5,False
2011-06-01,2011,6,1,0.0,0.04,0.0,1,5,high,5,False
2011-06-02,2011,6,2,1.05,4.2,7.6,1,5,high,5,False
2011-06-03,2011,6,3,0.33,2.89,2.1,1,5,high,5,False
2011-06-04,2011,6,4,0.04,0.54,1.4,1,5,high,5,False
2011-06-05,2011,6,5,-0.01,0.05,0.0,1,5,high,5,False
2011-06-06,2011,6,6,-0.02,0.03,0.0,1,5,high,5,False
2011-06-07,2011,6,7,-0.01,0.03,0.0,1,5,high,5,False
2011-06-08,2011,6,8,-0.01,0.03,0.0,1,5,high,5,False
2011-06-09,2011,6,9,-0.01,0.03,0.0,1,5,high,5,False
2011-06-10,2011,6,10,0.0,0.09,0.0,1,5,high,5,False
2011-06-11,2011,6,11,0.0,0.01,0.0,1,5,high,5,False
2011-06-12,2011,6,12,0.0,0.03,0.0,1,5,high,5,False
2011-06-13,2011,6,13,0.0,0.02,0.0,1,5,high,5,False
2011-06-14,2011,6,14,0.0,0.02,0.0,1,5,high,5,False
2011-06-15,2011,6,15,0.0,0.03,0.0,1,5,high,5,False
2011-06-16,2011,6,16,0.04,0.33,0.7,1,5,high,5,False
2011-06-17,2011,6,17,0.0,0.03,0.0,1,5,high,5,False
2011-06-18,2011,6,18,0.0,0.04,0.0,1,5,high,5,False
2011-06-19,2011,6,19,0.0,0.04,0.0,1,5,high,5,False
2011-06-20,2011,6,20,0.11,0.9,1.4,1,5,high,5,False
2011-06-21,2011,6,21,0.01,0.16,0.7,1,5,high,5,False
2011-06-22,2011,6,22,-0.01,0.04,0.0,1,5,high,5,False
2011-06-23,2011,6,23,0.1,1.0,1.4,1,5,high,5,False
2011-06-24,2011,6,24,-0.02,0.05,0.0,1,5,high,5,False
2011-06-25,2011,6,25,1.83,4.2,29.1,1,5,high,5,False
2011-06-26,2011,6,26,0.14,1.07,2.1,1,5,high,5,False
2011-06-27,2011,6,27,-0.04,0.03,0.0,1,5,high,5,False
2011-06-28,2011,6,28,0.0,0.23,1.4,1,5,high,5,False
2011-06-29,2011,6,29,-0.01,0.02,0.0,1,5,high,5,False
2011-06-30,2011,6,30,0.0,0.02,0.0,1,5,high,5,False
2011-07-01,2011,7,1,0.0,0.01,0.0,1,5,high,5,False
2011-07-02,2011,7,2,0.0,0.01,0.0,1,5,high,5,False
2011-07-03,2011,7,3,0.0,0.02,0.0,1,5,high,5,False
2011-07-04,2011,7,4,0.0,0.04,0.0,1,5,high,5,False
2011-07-05,2011,7,5,0.0,0.02,0.0,1,5,high,5,False
2011-07-06,2011,7,6,0.0,0.02,0.0,1,5,high,5,False
2011-07-07,2011,7,7,0.0,0.02,0.0,1,5,high,5,False
2011-07-08,2011,7,8,0.0,0.02,0.0,1,5,high,5,False
2011-07-09,2011,7,9,0.05,0.5,2.1,1,5,high,5,False
2011-07-10,2011,7,10,0.02,0.34,2.1,1,5,high,5,False
2011-07-11,2011,7,11,0.27,1.21,6.6,1,5,high,5,False
2011-07-12,2011,7,12,1.52,5.54,17.1,1,5,high,5,False
2011-07-13,2011,7,13,0.03,0.26,2.1,1,5,high,5,False
2011-07-14,2011,7,14,-0.01,0.04,0.0,1,5,high,5,False
2011-07-15,2011,7,15,0.0,0.17,0.7,1,5,high,5,False
2011-07-16,2011,7,16,0.0,0.03,0.0,1,5,high,5,False
2011-07-17,2011,7,17,-0.01,0.02,0.0,1,5,high,5,False
2011-07-18,2011,7,18,-0.01,0.03,0.0,1,5,high,5,False
2011-07-19,2011,7,19,-0.01,0.02,0.0,1,5,high,5,False
2011-07-20,2011,7,20,-0.01,0.02,0.0,1,5,high,5,False
2011-07-21,2011,7,21,-0.01,0.03,0.0,1,5,high,5,False
2011-07-22,2011,7,22,-0.01,0.02,0.0,1,5,high,5,False
2011-07-23,2011,7,23,-0.01,0.03,0.0,1,5,high,5,False
2011-07-24,2011,7,24,0.36,3.13,2.1,1,5,high,5,False
2011-07-25,2011,7,25,0.23,1.16,5.3,1,5,high,5,False
2011-07-26,2011,7,26,0.06,0.63,1.6,1,5,high,5,False
2011-07-27,2011,7,27,0.03,0.21,1.4,1,5,high,5,False
2011-07-28,2011,7,28,0.05,0.48,1.4,1,5,high,5,False
2011-07-29,2011,7,29,0.15,0.82,3.5,1,5,high,5,False
2011-07-30,2011,7,30,0.04,0.24,2.1,1,5,high,5,False
2011-07-31,2011,7,31,0.27,1.55,3.6,1,5,high,5,False
2011-08-01,2011,8,1,0.0,0.04,0.0,1,5,high,5,False
2011-08-02,2011,8,2,1.88,6.56,16.9,1,5,high,5,False
2011-08-03,2011,8,3,0.0,0.01,0.0,1,5,high,5,False
2011-08-04,2011,8,4,-0.01,0.01,0.0,1,5,high,5,False
2011-08-05,2011,8,5,0.01,0.13,0.7,1,5,high,5,False
2011-08-06,2011,8,6,0.05,0.25,2.1,1,5,high,5,False
2011-08-07,2011,8,7,0.08,0.72,0.7,1,5,high,5,False
2011-08-08,2011,8,8,0.0,0.01,0.0,1,5,high,5,False
2011-08-09,2011,8,9,0.0,0.01,0.0,1,5,high,5,False
2011-08-10,2011,8,10,0.0,0.02,0.0,1,5,high,5,False
2011-08-11,2011,8,11,0.26,1.9,2.8,1,5,high,5,False
2011-08-12,2011,8,12,1.99,3.45,34.7,1,5,high,5,False
2011-08-13,2011,8,13,0.0,0.01,0.0,1,5,high,5,False
2011-08-14,2011,8,14,0.0,0.02,0.0,1,5,high,5,False
2011-08-15,2011,8,15,0.09,0.87,1.4,1,5,high,5,False
2011-08-16,2011,8,16,0.0,0.01,0.0,1,5,high,5,False
2011-08-17,2011,8,17,-0.01,0.03,0.0,1,5,high,5,False
2011-08-18,2011,8,18,0.01,0.08,0.0,1,5,high,5,False
2011-08-19,2011,8,19,0.0,0.01,0.0,1,5,high,5,False
2011-08-20,2011,8,20,0.0,0.02,0.0,1,5,high,5,False
2011-08-21,2011,8,21,0.0,0.01,0.0,1,5,high,5,False
2011-08-22,2011,8,22,-0.01,0.02,0.0,1,5,high,5,False
2011-08-23,2011,8,23,0.08,0.75,1.4,1,5,high,5,False
2011-08-24,2011,8,24,-0.01,0.01,0.0,1,5,high,5,False
2011-08-25,2011,8,25,-0.01,0.01,0.0,1,5,high,5,False
2011-08-26,2011,8,26,-0.01,0.03,0.0,1,5,high,5,False
2011-08-27,2011,8,27,0.15,1.58,2.9,1,5,high,5,False
2011-08-28,2011,8,28,0.47,1.01,17.4,1,5,high,5,False
2011-08-29,2011,8,29,-0.01,0.02,0.0,1,5,high,5,False
2011-08-30,2011,8,30,-0.01,0.02,0.0,1,5,high,5,False
2011-08-31,2011,8,31,-0.01,0.02,0.0,1,5,high,5,False
2011-09-01,2011,9,1,-0.01,0.02,0.0,1,5,high,5,False
2011-09-02,2011,9,2,-0.01,0.02,0.0,1,5,high,5,False
2011-09-03,2011,9,3,-0.01,0.01,0.0,1,5,high,5,False
2011-09-04,2011,9,4,-0.01,0.02,0.0,1,5,high,5,False
2011-09-05,2011,9,5,-0.01,0.03,0.0,1,5,high,5,False
2011-09-06,2011,9,6,0.41,1.02,12.5,1,5,high,5,False
2011-09-07,2011,9,7,0.02,0.11,0.0,1,5,high,5,False
2011-09-08,2011,9,8,-0.01,0.04,0.0,1,5,high,5,False
2011-09-09,2011,9,9,0.35,1.34,6.2,1,5,high,5,False
2011-09-10,2011,9,10,,8.21,18.1,1,5,high,5,True
2011-09-11,2011,9,11,0.6,1.75,11.8,1,5,high,5,False
2011-09-12,2011,9,12,-0.01,0.02,0.0,1,5,high,5,False
2011-09-13,2011,9,13,-0.01,0.02,0.0,1,5,high,5,False
2011-09-14,2011,9,14,-0.01,0.02,0.0,1,5,high,5,False
2011-09-15,2011,9,15,0.01,0.26,2.1,1,5,high,5,False
2011-09-16,2011,9,16,0.02,0.18,0.7,1,5,high,5,False
2011-09-17,2011,9,17,0.04,0.17,0.7,1,5,high,5,False
2011-09-18,2011,9,18,-0.01,0.03,0.0,1,5,high,5,False
2011-09-19,2011,9,19,-0.01,0.05,0.0,1,5,high,5,False
2011-09-20,2011,9,20,1.87,6.36,23.7,1,5,high,5,False
2011-09-21,2011,9,21,0.03,0.2,1.4,1,5,high,5,False
2011-09-22,2011,9,22,-0.01,0.02,0.0,1,5,high,5,False
2011-09-23,2011,9,23,0.24,1.73,2.8,1,5,high,5,False
2011-09-24,2011,9,24,0.01,0.11,0.0,1,5,high,5,False
2011-09-25,2011,9,25,0.0,0.01,0.0,1,5,high,5,False
2011-09-26,2011,9,26,0.0,0.02,0.0,1,5,high,5,False
2011-09-27,2011,9,27,0.13,0.97,2.8,1,5,high,5,False
2011-09-28,2011,9,28,0.0,0.02,0.0,1,5,high,5,False
2011-09-29,2011,9,29,0.66,2.92,8.3,1,5,high,5,False
2011-09-30,2011,9,30,0.24,2.06,2.1,1,5,high,5,False
2011-10-01,2011,10,1,0.0,0.03,0.0,1,5,high,5,False
2011-10-02,2011,10,2,0.0,0.02,0.0,1,5,high,5,False
2011-10-03,2011,10,3,1.54,3.59,25.7,1,5,high,5,False
2011-10-04,2011,10,4,0.02,0.19,1.4,1,5,high,5,False
2011-10-05,2011,10,5,0.0,0.01,0.0,1,5,high,5,False
2011-10-06,2011,10,6,0.0,0.04,0.0,1,5,high,5,False
2011-10-07,2011,10,7,0.17,0.85,5.6,1,5,high,5,False
2011-10-08,2011,10,8,-0.01,0.01,0.0,1,5,high,5,False
2011-10-09,2011,10,9,0.0,0.02,0.0,1,5,high,5,False
2011-10-10,2011,10,10,0.0,0.03,0.0,1,5,high,5,False
2011-10-11,2011,10,11,0.0,0.01,0.0,1,5,high,5,False
2011-10-12,2011,10,12,0.0,0.02,0.0,1,5,high,5,False
2011-10-13,2011,10,13,0.0,0.03,0.0,1,5,high,5,False
2011-10-14,2011,10,14,0.06,0.46,2.1,1,5,high,5,False
2011-10-15,2011,10,15,0.28,2.51,2.1,1,5,high,5,False
2011-10-16,2011,10,16,0.11,0.86,2.1,1,5,high,5,False
2011-10-17,2011,10,17,1.04,4.18,8.6,1,5,high,5,False
2011-10-18,2011,10,18,0.06,0.3,4.3,1,5,high,5,False
2011-10-19,2011,10,19,0.0,0.03,0.0,1,5,high,5,False
2011-10-20,2011,10,20,0.05,0.39,0.7,1,5,high,5,False
2011-10-21,2011,10,21,0.36,1.47,7.6,1,5,high,5,False
2011-10-22,2011,10,22,0.0,0.02,0.0,1,5,high,5,False
2011-10-23,2011,10,23,0.45,2.02,6.9,1,5,high,5,False
2011-10-24,2011,10,24,0.01,0.04,0.0,1,5,high,5,False
2011-10-25,2011,10,25,0.1,0.74,1.4,1,5,high,5,False
2011-10-26,2011,10,26,0.0,0.02,0.0,1,5,high,5,False
2011-10-27,2011,10,27,0.19,1.39,2.8,1,5,high,5,False
2011-10-28,2011,10,28,0.27,1.48,3.5,1,5,high,5,False
2011-10-29,2011,10,29,0.0,0.05,0.0,1,5,high,5,False
2011-10-30,2011,10,30,0.0,0.04,0.0,1,5,high,5,False
2011-10-31,2011,10,31,,16.04,25.2,1,5,high,5,True
2011-11-01,2011,11,1,1.74,6.72,13.2,1,5,high,5,False
2011-11-02,2011,11,2,0.44,1.29,14.6,1,5,high,5,False
2011-11-03,2011,11,3,1.58,5.45,14.0,1,5,high,5,False
2011-11-04,2011,11,4,0.5,1.46,16.0,1,5,high,5,False
2011-11-05,2011,11,5,0.31,1.87,2.8,1,5,high,5,False
2011-11-06,2011,11,6,0.04,0.3,1.4,1,5,high,5,False
2011-11-07,2011,11,7,0.0,0.01,0.0,1,5,high,5,False
2011-11-08,2011,11,8,0.25,2.43,1.4,1,5,high,5,False
2011-11-09,2011,11,9,-0.01,0.01,0.0,1,5,high,5,False
2011-11-10,2011,11,10,0.0,0.01,0.0,1,5,high,5,False
2011-11-11,2011,11,11,0.0,0.02,0.0,1,5,high,5,False
2011-11-12,2011,11,12,0.0,0.02,0.0,1,5,high,5,False
2011-11-13,2011,11,13,0.0,0.01,0.0,1,5,high,5,False
2011-11-14,2011,11,14,0.01,0.09,0.7,1,5,high,5,False
2011-11-15,2011,11,15,0.0,0.01,0.0,1,5,high,5,False
2011-11-16,2011,11,16,0.01,0.08,0.0,1,5,high,5,False
2011-11-17,2011,11,17,0.0,0.01,0.0,1,5,high,5,False
2011-11-18,2011,11,18,0.0,0.02,0.0,1,5,high,5,False
2011-11-19,2011,11,19,0.0,0.01,0.0,1,5,high,5,False
2011-11-20,2011,11,20,0.0,0.01,0.0,1,5,high,5,False
2011-11-21,2011,11,21,0.0,0.02,0.0,1,5,high,5,False
2011-11-22,2011,11,22,0.0,0.05,0.0,1,5,high,5,False
2011-11-23,2011,11,23,0.07,0.49,2.1,1,5,high,5,False
2011-11-24,2011,11,24,0.0,0.01,0.0,1,5,high,5,False
2011-11-25,2011,11,25,0.1,0.73,1.4,1,5,high,5,False
2011-11-26,2011,11,26,0.05,0.21,1.4,1,5,high,5,False
2011-11-27,2011,11,27,0.84,2.71,17.1,1,5,high,5,False
2011-11-28,2011,11,28,0.04,0.31,2.1,1,5,high,5,False
2011-11-29,2011,11,29,1.95,5.24,24.3,1,5,high,5,False
2011-11-30,2011,11,30,0.27,1.25,6.2,1,5,high,5,False
2011-12-01,2011,12,1,0.63,2.45,9.2,1,5,high,5,False
2011-12-02,2011,12,2,0.3,1.81,5.6,1,5,high,5,False
2011-12-03,2011,12,3,0.02,0.16,0.7,1,5,high,5,False
2011-12-04,2011,12,4,0.18,1.03,4.2,1,5,high,5,False
2011-12-05,2011,12,5,0.04,0.36,1.4,1,5,high,5,False
2011-12-06,2011,12,6,0.0,0.04,0.0,1,5,high,5,False
2011-12-07,2011,12,7,0.0,0.04,0.0,1,5,high,5,False
2011-12-08,2011,12,8,0.0,0.03,0.0,1,5,high,5,False
2011-12-09,2011,12,9,-0.01,0.01,0.0,1,5,high,5,False
2011-12-10,2011,12,10,0.0,0.13,0.7,1,5,high,5,False
2011-12-11,2011,12,11,0.0,0.01,0.0,1,5,high,5,False
2011-12-12,2011,12,12,0.37,1.09,10.6,1,5,high,5,False
2011-12-13,2011,12,13,0.82,2.01,18.8,1,5,high,5,False
2011-12-14,2011,12,14,0.11,1.01,1.4,1,5,high,5,False
2011-12-15,2011,12,15,0.37,2.68,4.2,1,5,high,5,False
2011-12-16,2011,12,16,-0.01,0.01,0.0,1,5,high,5,False
2011-12-17,2011,12,17,0.3,1.77,4.9,1,5,high,5,False
2011-12-18,2011,12,18,0.58,4.26,6.2,1,5,high,5,False
2011-12-19,2011,12,19,0.17,1.0,4.2,1,5,high,5,False
2011-12-20,2011,12,20,0.5,3.0,4.2,1,5,high,5,False
2011-12-21,2011,12,21,0.08,0.49,2.1,1,5,high,5,False
2011-12-22,2011,12,22,0.24,0.86,7.6,1,5,high,5,False
2011-12-23,2011,12,23,0.48,1.53,11.8,1,5,high,5,False
2011-12-24,2011,12,24,0.45,1.84,8.3,1,5,high,5,False
2011-12-25,2011,12,25,0.06,0.58,1.4,1,5,high,5,False
2011-12-26,2011,12,26,1.25,3.09,25.0,1,5,high,5,False
2011-12-27,2011,12,27,0.21,1.23,3.5,1,5,high,5,False
2011-12-28,2011,12,28,0.0,0.03,0.0,1,5,high,5,False
2011-12-29,2011,12,29,0.0,0.01,0.0,1,5,high,5,False
2011-12-30,2011,12,30,0.0,0.02,0.0,1,5,high,5,False
2011-12-31,2011,12,31,0.0,0.04,0.0,1,5,high,5,False
2012-01-01,2012,1,1,0.0,0.01,0.0,1,5,high,5,False
2012-01-02,2012,1,2,0.0,0.01,0.0,1,5,high,5,False
2012-01-03,2012,1,3,0.0,0.01,0.0,1,5,high,5,False
2012-01-04,2012,1,4,0.0,0.01,0.0,1,5,high,5,False
2012-01-05,2012,1,5,-0.01,0.01,0.0,1,5,high,5,False
2012-01-06,2012,1,6,-0.01,0.01,0.0,1,5,high,5,False
2012-01-07,2012,1,7,-0.01,0.02,0.0,1,5,high,5,False
2012-01-08,2012,1,8,-0.01,0.01,0.0,1,5,high,5,False
2012-01-09,2012,1,9,2.09,9.41,8.0,1,5,high,5,False
2012-01-10,2012,1,10,0.07,0.36,1.4,1,5,high,5,False
2012-01-11,2012,1,11,0.17,1.28,2.1,1,5,high,5,False
2012-01-12,2012,1,12,0.04,0.43,0.7,1,5,high,5,False
2012-01-13,2012,1,13,0.0,0.16,0.7,1,5,high,5,False
2012-01-14,2012,1,14,0.0,0.01,0.0,1,5,high,5,False
2012-01-15,2012,1,15,0.0,0.02,0.0,1,5,high,5,False
2012-01-16,2012,1,16,0.0,0.01,0.0,1,5,high,5,False
2012-01-17,2012,1,17,-0.01,0.21,0.7,1,5,high,5,False
2012-01-18,2012,1,18,-0.01,0.01,0.0,1,5,high,5,False
2012-01-19,2012,1,19,-0.01,0.02,0.0,1,5,high,5,False
2012-01-20,2012,1,20,-0.02,0.23,0.7,1,5,high,5,False
2012-01-21,2012,1,21,-0.02,0.01,0.0,1,5,high,5,False
2012-01-22,2012,1,22,0.03,0.32,1.4,1,5,high,5,False
2012-01-23,2012,1,23,-0.01,0.03,0.0,1,5,high,5,False
2012-01-24,2012,1,24,-0.01,0.01,0.0,1,5,high,5,False
2012-01-25,2012,1,25,-0.01,0.02,0.0,1,5,high,5,False
2012-01-26,2012,1,26,0.05,0.54,1.4,1,5,high,5,False
2012-01-27,2012,1,27,-0.01,0.01,0.0,1,5,high,5,False
2012-01-28,2012,1,28,-0.01,0.01,0.0,1,5,high,5,False
2012-01-29,2012,1,29,-0.01,0.01,0.0,1,5,high,5,False
2012-01-30,2012,1,30,-0.01,0.01,0.0,1,5,high,5,False
2012-01-31,2012,1,31,0.0,0.08,0.0,1,5,high,5,False
2012-02-01,2012,2,1,0.0,0.02,0.0,1,5,high,5,False
2012-02-02,2012,2,2,0.0,0.02,0.0,1,5,high,5,False
