id_periode,id_petani,bulan_tanam,luas_tanam_m2,bulan_panen,luas_panen_m2,produksi_dalam_gunca,gunca_kg,pengeluaran_rp,harga_jual_perkg,hasil_panen_dijual,status_pengelolaan,jml_tanam_padi_1th,jenis_lahan,air_multi_tanam,pemupukan,jenis_pupuk,pengendalian_hama,jenis_hama,penyakit_padi,pestisida,pengendalian_gulma,cara_pengendalian_gulma
PRD323,PTN183,agt - okt,1200,Oktober,1200,5.6,1000,3.500.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD324,PTN183,feb - apr,2500,April,2500,13.9,2500,2.000.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD325,PTN184,agt - okt,2500,Oktober,2500,13.9,2500,2.000.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD326,PTN184,feb - apr,10000,April,10000,55.6,10000,9.000.000,7200,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD327,PTN185,agt - okt,10000,Oktober,10000,55.6,10000,9.000.000,7200,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD328,PTN185,feb - apr,1000,April,1000,3.9,700,500.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD329,PTN186,agt - okt,1000,Oktober,1000,3.9,700,500.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,Pupuk urea,Ada,Tikus,TIDAK ADA,Tidak,Ada,Herbisida dan Mencabut rumput
PRD330,PTN186,feb - apr,2000,Mei,1700,9.4,1700,1.500.000,6900,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,Tikus,Blas,Ada,Ada,Mencabut rumput dan Membuang keong
PRD331,PTN187,agt - okt,2000,November,1700,9.4,1700,1.500.000,6900,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,Tikus,Blas,Ada,Ada,Mencabut rumput dan Membuang keong
PRD332,PTN187,feb - apr,2000,Mei,2000,11.1,2000,3.000.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska, ZA",Ada,"Tikus, Wereng, Siput Murbai/Keong",Bercak daun,Ada,Ada,Mencabut rumput dan Membuang keong
PRD333,PTN188,agt - okt,2000,November,2000,11.1,2000,3.000.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska, ZA",Ada,"Tikus, Wereng, Siput Murbai/Keong",Bercak daun,Ada,Ada,Mencabut rumput dan Membuang keong
PRD334,PTN188,feb - apr,2000,Mei,2000,11.1,2000,3.000.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska, ZA",Ada,"Tikus, walang sangit",Blas,Ada,Ada,Mencabut rumput dan Membuang keong
PRD335,PTN189,agt - okt,2000,November,2000,11.1,2000,3.000.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska, ZA",Ada,"Tikus, walang sangit","Hawar pelepah daun, Busuk batang",Ada,Ada,Mencabut rumput dan Membuang keong
PRD336,PTN189,feb - apr,1400,Mei,1000,5.6,1000,3.000.000,6700,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,Tikus,Blas,Ada,Ada,Mencabut rumput dan Membuang keong
PRD337,PTN190,agt - okt,1400,November,1000,5.6,1000,3.000.000,6700,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,Tikus,Blas,Ada,Ada,Mencabut rumput dan Membuang keong
PRD338,PTN190,feb - apr,1000,Mei,800,4.4,800,1.500.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska, Mutiara",Ada,"Tikus, Wereng, walang sangit",Hawar pelepah daun,Ada,Ada,Mencabut rumput dan Membuang keong
PRD339,PTN191,agt - okt,1000,November,800,4.4,800,1.500.000,7000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska, Mutiara",Ada,"Tikus, Wereng, walang sangit",Hawar pelepah daun,Ada,Ada,Mencabut rumput dan Membuang keong
PRD340,PTN191,feb - apr,500,Mei,400,0.7,125,600,6900,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36",Ada,"Tikus, Wereng",Blas,Ada,Ada,Mencabut rumput dan Membuang keong
PRD341,PTN192,agt - okt,500,November,400,0.7,125,600,6900,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36",Ada,"Tikus, Wereng",Blas,Ada,Ada,Mencabut rumput dan Membuang keong
PRD342,PTN192,feb - apr,2500,Mei,2500,13.9,2500,4.000.000,6900,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, KCL, Phonska, ZA",Ada,"Tikus, Siput Murbai/Keong",Hawar pelepah daun,Ada,Ada,Herbisida
PRD343,PTN193,agt - okt,2500,November,2500,13.9,2500,4.000.000,6900,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, KCL, Phonska, ZA",Ada,"Tikus, Siput Murbai/Keong",Hawar pelepah daun,Ada,Ada,Herbisida
PRD344,PTN193,feb - apr,1600,Mei,1200,4.0,720,3.000.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,"Tikus, Wereng","Hawar pelepah daun, Busuk batang",Ada,Ada,Herbisida
PRD345,PTN194,agt - okt,1600,November,1200,4.0,720,3.000.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,"Tikus, Wereng","Hawar pelepah daun, Busuk batang",Ada,Ada,Herbisida
PRD346,PTN194,feb - apr,2000,Mei,1600,2.8,500,1.600.000,7000,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,"Tikus, Wereng",Blas,Ada,Ada,Herbisida
PRD347,PTN195,agt - okt,2000,November,1600,2.8,500,1.600.000,7000,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Pupuk SP-36, Phonska",Ada,"Tikus, Wereng",Blas,Ada,Ada,Herbisida
PRD348,PTN195,feb - apr,1200,Mei,1000,5.6,1000,1.500.000,6900,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Belalang",Blas,Ada,Ada,Herbisida
PRD349,PTN196,agt - okt,1200,November,1000,5.6,1000,1.500.000,6900,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Belalang",Blas,Ada,Ada,Herbisida
PRD350,PTN196,feb - apr,1200,November,1000,5.6,1000,1.500.000,6900,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, Phonska",Ada,"Tikus, Belalang",Blas,Ada,Ada,Herbisida
