Date,year,month,day,SST,Prec,RH,WSPD,SWRad
2015-01-01,2015,1,1,29.4,-0.01,76.5,3.0,237.16
2015-01-02,2015,1,2,29.71,0.0,73.0,1.0,271.76
2015-01-03,2015,1,3,29.38,1.54,80.4,1.3,186.66
2015-01-04,2015,1,4,29.42,0.02,80.5,1.4,167.44
2015-01-05,2015,1,5,29.43,0.0,72.5,2.0,270.17
2015-01-06,2015,1,6,29.5,1.18,77.8,0.3,217.23
2015-01-07,2015,1,7,29.42,0.02,77.3,3.0,239.13
2015-01-08,2015,1,8,29.31,0.0,72.5,4.0,268.76
2015-01-09,2015,1,9,29.58,0.0,73.1,1.7,284.5
2015-01-10,2015,1,10,29.37,0.04,83.2,5.3,225.24
2015-01-11,2015,1,11,29.16,0.98,81.0,4.7,85.76
2015-01-12,2015,1,12,29.21,0.0,71.6,5.5,219.74
2015-01-13,2015,1,13,29.24,-0.02,71.2,4.1,238.88
2015-01-14,2015,1,14,29.5,0.0,72.4,1.4,283.44
2015-01-15,2015,1,15,29.75,0.0,73.3,0.9,260.42
2015-01-16,2015,1,16,29.7,0.01,75.4,1.6,285.94
2015-01-17,2015,1,17,29.58,0.0,78.8,2.9,276.39
2015-01-18,2015,1,18,29.56,0.45,77.5,4.0,203.24
2015-01-19,2015,1,19,29.47,-0.02,74.7,6.7,298.21
2015-01-20,2015,1,20,29.41,-0.01,77.0,5.8,232.31
2015-01-21,2015,1,21,29.29,0.05,78.9,6.3,211.04
2015-01-22,2015,1,22,29.25,-0.01,79.2,6.6,249.44
2015-01-23,2015,1,23,29.11,0.99,77.3,3.6,50.44
2015-01-24,2015,1,24,29.0,-0.04,71.8,7.1,
2015-01-25,2015,1,25,28.96,-0.02,77.0,,
2015-01-26,2015,1,26,28.91,0.12,83.5,,
2015-01-27,2015,1,27,29.24,0.0,78.1,,
2015-01-28,2015,1,28,29.27,-0.01,78.2,,
2015-01-29,2015,1,29,29.17,-0.02,80.9,,
2015-01-30,2015,1,30,29.24,,80.9,,
2015-01-31,2015,1,31,29.11,,81.1,,
2015-02-01,2015,2,1,29.04,,80.4,,
2015-02-02,2015,2,2,28.97,,80.1,,
2015-02-03,2015,2,3,28.87,,83.8,,
2015-02-04,2015,2,4,28.82,,83.8,,
2015-02-05,2015,2,5,28.69,,83.9,,
2015-02-06,2015,2,6,29.0,,78.1,,
2015-02-07,2015,2,7,28.77,,82.4,,
2015-02-08,2015,2,8,28.64,,84.8,,
2015-02-09,2015,2,9,28.6,,87.8,,
2015-02-10,2015,2,10,28.66,,84.8,,
2015-02-11,2015,2,11,28.76,,83.8,,
2015-02-12,2015,2,12,28.72,,78.3,,
2015-02-13,2015,2,13,28.7,,77.0,,
2015-02-14,2015,2,14,28.6,,79.1,,
2015-02-15,2015,2,15,28.64,,73.3,,
2015-02-16,2015,2,16,28.62,,73.0,,
2015-02-17,2015,2,17,28.45,,77.9,,
2015-02-18,2015,2,18,28.67,,75.6,,
2015-02-19,2015,2,19,28.47,,75.9,,
2015-02-20,2015,2,20,28.5,,77.8,,
2015-02-21,2015,2,21,28.87,,74.7,,
2015-02-22,2015,2,22,28.89,,71.8,,
2015-02-23,2015,2,23,29.09,,72.1,,
2015-02-24,2015,2,24,29.2,,73.1,,
2015-02-25,2015,2,25,29.14,,75.5,,
2015-02-26,2015,2,26,29.1,,74.6,,
2015-02-27,2015,2,27,29.2,,71.9,,
2015-02-28,2015,2,28,29.19,,72.6,,
2015-03-01,2015,3,1,29.25,,78.4,,
2015-03-02,2015,3,2,29.6,,79.2,,
2015-03-03,2015,3,3,29.78,,77.4,,
2015-03-04,2015,3,4,29.97,,75.0,,
2015-03-05,2015,3,5,29.88,,77.2,,
2015-03-06,2015,3,6,29.73,,80.4,,
2015-03-07,2015,3,7,29.72,,76.8,,
2015-03-08,2015,3,8,29.61,,79.9,,
2015-03-09,2015,3,9,29.5,,78.7,,
2015-03-10,2015,3,10,29.61,,83.4,,
2015-03-11,2015,3,11,29.61,,80.3,,
2015-03-12,2015,3,12,29.63,,83.0,,
2015-03-13,2015,3,13,29.67,,83.9,,
2015-03-14,2015,3,14,30.09,,78.3,,
2015-03-15,2015,3,15,29.83,,75.7,,
2015-03-16,2015,3,16,29.82,,74.2,,
2015-03-17,2015,3,17,29.81,,74.7,,
2015-03-18,2015,3,18,29.91,,80.2,,
2015-03-19,2015,3,19,29.77,,79.9,,
2015-03-20,2015,3,20,29.85,,77.6,,
2015-03-21,2015,3,21,29.79,,81.7,,
2015-03-22,2015,3,22,30.06,,78.1,,
2015-03-23,2015,3,23,30.15,,78.0,,
2015-03-24,2015,3,24,30.29,,80.4,,
2015-03-25,2015,3,25,30.27,,79.3,,
2015-03-26,2015,3,26,30.08,,81.9,,
2015-03-27,2015,3,27,30.16,,80.8,,
2015-03-28,2015,3,28,30.36,,79.5,,
2015-03-29,2015,3,29,30.18,,79.7,,
2015-03-30,2015,3,30,30.34,,77.8,,
2015-03-31,2015,3,31,30.64,,77.1,,
2015-04-01,2015,4,1,30.15,,81.2,,
2015-04-02,2015,4,2,30.32,,77.9,,
2015-04-03,2015,4,3,30.36,,77.1,,
2015-04-04,2015,4,4,30.77,,76.1,,
2015-04-05,2015,4,5,30.89,,75.2,,
2015-04-06,2015,4,6,30.72,,79.9,,
2015-04-07,2015,4,7,30.93,,80.1,,
2015-04-08,2015,4,8,30.53,,85.5,,
2015-04-09,2015,4,9,30.53,,81.8,,
2015-04-10,2015,4,10,30.42,,82.8,,
2015-04-11,2015,4,11,30.39,,79.2,,
2015-04-12,2015,4,12,30.37,,77.7,,
2015-04-13,2015,4,13,30.28,,79.6,,
2015-04-14,2015,4,14,30.31,,82.3,,
2015-04-15,2015,4,15,30.25,,81.2,,
2015-04-16,2015,4,16,30.53,,75.8,,
2015-04-17,2015,4,17,30.49,,79.9,,
2015-04-18,2015,4,18,30.28,,83.8,,
2015-04-19,2015,4,19,30.36,,82.2,,
2015-04-20,2015,4,20,30.32,,82.8,,
2015-04-21,2015,4,21,30.37,,78.0,,
2015-04-22,2015,4,22,30.16,,81.8,,
2015-04-23,2015,4,23,30.65,,73.6,,
2015-04-24,2015,4,24,30.77,,70.1,,
2015-04-25,2015,4,25,30.85,,72.7,,
2015-04-26,2015,4,26,30.29,,76.4,,
2015-04-27,2015,4,27,30.18,,81.1,,
2015-04-28,2015,4,28,30.3,,81.0,,
2015-04-29,2015,4,29,30.47,,80.4,,
2015-04-30,2015,4,30,30.19,,84.0,,
2015-05-01,2015,5,1,30.06,,79.7,,
2015-05-02,2015,5,2,30.06,,81.8,,
2015-05-03,2015,5,3,30.17,,83.1,,
2015-05-04,2015,5,4,30.23,,82.4,,
2015-05-05,2015,5,5,30.4,,80.0,,
2015-05-06,2015,5,6,30.39,,75.6,,
2015-05-07,2015,5,7,30.48,,74.8,,
2015-05-09,2015,5,9,30.13,,,,
2015-05-10,2015,5,10,30.27,0.0,80.3,4.6,278.09
2015-05-11,2015,5,11,30.2,0.07,83.2,3.7,266.9
2015-05-12,2015,5,12,30.07,0.08,84.2,6.0,140.8
2015-05-13,2015,5,13,30.03,0.04,81.8,5.5,228.05
2015-05-14,2015,5,14,29.97,0.08,81.6,2.0,87.61
2015-05-15,2015,5,15,30.13,-0.02,80.1,4.9,272.98
2015-05-16,2015,5,16,30.08,0.01,79.0,6.5,264.23
2015-05-17,2015,5,17,30.19,0.03,76.8,4.2,275.92
2015-05-18,2015,5,18,30.53,0.02,76.0,2.9,295.62
2015-05-19,2015,5,19,30.46,-0.01,78.7,4.6,296.57
2015-05-20,2015,5,20,30.33,0.03,77.1,6.0,281.22
2015-05-21,2015,5,21,30.3,-0.01,76.8,5.4,255.46
2015-05-22,2015,5,22,30.27,-0.02,79.5,4.1,156.63
2015-05-23,2015,5,23,30.52,0.0,76.5,2.6,242.1
2015-05-24,2015,5,24,30.19,0.28,81.4,5.5,43.49
2015-05-25,2015,5,25,30.16,0.04,80.3,5.2,76.46
2015-05-26,2015,5,26,30.11,0.0,79.3,5.8,145.41
2015-05-27,2015,5,27,30.1,-0.01,78.1,4.9,199.89
2015-05-28,2015,5,28,30.24,0.0,76.2,4.9,263.7
2015-05-29,2015,5,29,30.12,-0.02,74.2,5.1,225.01
2015-05-30,2015,5,30,30.24,0.13,74.4,2.6,270.03
2015-05-31,2015,5,31,30.46,0.03,74.5,2.7,299.05
2015-06-01,2015,6,1,30.35,0.0,77.0,2.9,291.54
2015-06-02,2015,6,2,30.6,-0.02,75.8,1.2,269.13
2015-06-03,2015,6,3,30.85,-0.02,75.7,2.4,291.4
2015-06-04,2015,6,4,30.65,0.0,74.9,2.9,276.93
2015-06-05,2015,6,5,30.68,0.01,76.9,2.1,254.52
2015-06-06,2015,6,6,30.99,0.05,74.4,2.0,260.35
2015-06-07,2015,6,7,30.45,-0.03,78.9,4.9,130.47
2015-06-08,2015,6,8,30.53,0.02,75.4,1.7,244.74
2015-06-09,2015,6,9,30.43,0.12,77.8,3.9,225.27
2015-06-10,2015,6,10,30.35,0.0,77.2,4.7,190.81
2015-06-11,2015,6,11,30.26,0.04,78.5,4.2,103.93
2015-06-12,2015,6,12,30.17,0.89,78.8,3.3,87.6
2015-06-13,2015,6,13,30.45,0.07,75.9,3.0,271.24
2015-06-14,2015,6,14,30.24,0.01,78.3,4.7,192.53
2015-06-15,2015,6,15,30.29,0.0,78.7,5.9,144.96
2015-06-16,2015,6,16,30.23,0.35,80.8,5.8,56.85
2015-06-17,2015,6,17,30.23,0.2,78.3,6.9,201.61
2015-06-18,2015,6,18,30.22,0.01,79.3,6.4,240.97
2015-06-19,2015,6,19,30.2,0.0,79.5,6.6,254.34
2015-06-20,2015,6,20,30.19,-0.02,78.1,7.2,259.89
2015-06-21,2015,6,21,30.15,-0.01,78.5,6.5,226.68
2015-06-22,2015,6,22,30.16,-0.01,77.9,6.3,272.05
2015-06-23,2015,6,23,30.25,-0.01,79.3,6.3,259.21
2015-06-24,2015,6,24,30.24,0.0,78.2,5.6,250.58
2015-06-25,2015,6,25,30.28,0.0,77.1,5.3,264.83
2015-06-26,2015,6,26,30.28,-0.01,75.0,5.4,241.73
2015-06-27,2015,6,27,30.25,-0.02,75.7,5.5,255.09
2015-06-28,2015,6,28,30.2,0.05,78.9,4.6,236.12
2015-06-29,2015,6,29,30.09,0.32,79.2,3.4,114.93
2015-06-30,2015,6,30,30.23,-0.01,75.7,3.6,272.0
2015-07-01,2015,7,1,30.14,-0.02,73.7,4.3,287.72
2015-07-02,2015,7,2,30.21,0.62,79.9,3.0,275.04
2015-07-03,2015,7,3,29.99,0.01,76.9,5.7,115.42
2015-07-04,2015,7,4,29.82,1.24,83.3,6.7,219.12
2015-07-05,2015,7,5,29.8,1.83,86.1,8.3,57.89
2015-07-06,2015,7,6,29.8,1.46,87.7,8.7,27.97
2015-07-07,2015,7,7,29.7,0.2,81.3,9.1,215.96
2015-07-08,2015,7,8,29.55,0.12,80.3,8.6,186.95
2015-07-09,2015,7,9,29.45,0.22,80.7,7.6,210.35
2015-07-10,2015,7,10,29.39,0.05,81.2,7.5,232.69
2015-07-11,2015,7,11,29.41,-0.03,79.6,7.9,297.85
2015-07-12,2015,7,12,29.32,0.45,81.3,8.5,180.1
2015-07-13,2015,7,13,29.34,0.08,80.4,8.9,233.44
2015-07-14,2015,7,14,29.28,0.15,81.0,11.0,216.44
2015-07-15,2015,7,15,29.21,0.41,82.4,8.1,171.44
2015-07-16,2015,7,16,29.13,0.37,82.9,9.4,59.32
2015-07-17,2015,7,17,29.08,0.04,81.5,7.2,74.36
2015-07-18,2015,7,18,29.09,0.15,82.1,7.7,113.24
2015-07-19,2015,7,19,29.11,-0.01,80.9,6.4,151.87
2015-07-20,2015,7,20,29.2,-0.01,82.5,6.4,216.8
2015-07-21,2015,7,21,29.19,-0.01,82.0,5.9,193.59
2015-07-22,2015,7,22,29.21,-0.01,81.7,6.5,266.27
2015-07-23,2015,7,23,29.32,0.0,78.5,3.3,270.3
2015-07-24,2015,7,24,29.66,-0.01,75.3,1.9,281.09
2015-07-25,2015,7,25,29.47,-0.01,78.7,5.0,272.63
2015-07-26,2015,7,26,29.42,-0.01,77.1,5.0,255.7
2015-07-27,2015,7,27,29.35,0.0,77.1,3.1,213.66
2015-07-28,2015,7,28,29.42,0.0,77.9,1.7,209.74
2015-07-29,2015,7,29,29.52,0.0,81.6,4.7,276.66
2015-07-30,2015,7,30,29.36,0.0,73.8,2.4,190.11
2015-07-31,2015,7,31,29.46,-0.01,77.5,3.5,264.68
2015-08-01,2015,8,1,29.36,-0.01,78.6,4.3,235.96
2015-08-02,2015,8,2,29.32,0.01,78.8,6.9,269.43
2015-08-03,2015,8,3,29.24,0.01,78.0,7.3,189.38
2015-08-04,2015,8,4,29.19,-0.01,79.3,7.2,248.11
2015-08-05,2015,8,5,29.17,-0.01,80.1,6.3,262.9
2015-08-06,2015,8,6,29.12,0.02,79.0,7.8,277.07
2015-08-07,2015,8,7,29.05,-0.02,82.3,7.5,176.05
2015-08-08,2015,8,8,29.07,0.05,81.8,6.0,225.32
2015-08-09,2015,8,9,29.1,1.85,84.8,6.5,220.44
2015-08-10,2015,8,10,28.95,0.22,84.4,9.0,64.01
2015-08-11,2015,8,11,29.08,-0.01,80.2,4.2,283.96
2015-08-12,2015,8,12,29.04,0.17,82.9,4.7,264.46
2015-08-13,2015,8,13,28.95,-0.02,80.1,6.7,268.64
2015-08-14,2015,8,14,28.93,0.0,83.0,5.0,186.55
2015-08-15,2015,8,15,28.98,1.06,85.5,3.9,176.29
2015-08-16,2015,8,16,28.9,0.04,83.8,3.0,101.7
2015-08-17,2015,8,17,28.89,-0.01,80.1,5.3,254.32
2015-08-18,2015,8,18,29.18,0.0,79.0,4.3,287.02
2015-08-19,2015,8,19,29.74,0.0,76.1,2.1,285.48
2015-08-20,2015,8,20,29.32,0.01,79.2,4.4,263.18
2015-08-21,2015,8,21,29.26,0.0,80.8,4.1,227.66
2015-08-22,2015,8,22,29.23,-0.01,79.7,5.1,183.47
2015-08-23,2015,8,23,29.32,-0.01,78.0,5.6,272.91
2015-08-24,2015,8,24,29.37,0.02,77.3,5.2,277.86
2015-08-25,2015,8,25,29.33,0.0,79.3,6.2,274.64
2015-08-26,2015,8,26,29.3,-0.01,79.8,5.9,245.98
2015-08-27,2015,8,27,29.32,1.84,83.4,3.9,272.82
2015-08-28,2015,8,28,29.15,0.7,87.4,1.6,115.61
2015-08-29,2015,8,29,29.32,-0.01,76.6,2.7,203.45
2015-08-30,2015,8,30,29.1,0.0,83.2,4.0,261.48
2015-08-31,2015,8,31,29.37,0.0,81.2,2.2,225.03
2015-09-01,2015,9,1,29.33,0.0,80.9,4.3,284.42
2015-09-02,2015,9,2,29.4,-0.01,81.6,4.3,297.44
2015-09-03,2015,9,3,29.3,0.56,84.6,5.4,188.5
2015-09-04,2015,9,4,29.6,-0.01,78.7,2.2,279.8
2015-09-05,2015,9,5,29.43,0.08,80.5,1.3,192.88
2015-09-06,2015,9,6,29.39,-0.01,79.2,4.3,289.35
2015-09-07,2015,9,7,29.55,0.05,81.1,3.4,278.39
2015-09-08,2015,9,8,29.48,-0.01,80.2,4.2,280.92
2015-09-09,2015,9,9,29.24,-0.02,81.6,5.3,160.52
2015-09-10,2015,9,10,29.29,-0.02,81.1,6.1,222.67
2015-09-11,2015,9,11,29.32,-0.01,80.7,5.4,136.09
2015-09-12,2015,9,12,29.38,-0.01,83.2,5.4,184.32
2015-09-13,2015,9,13,29.27,0.77,82.4,6.6,88.93
2015-09-14,2015,9,14,29.21,0.0,80.2,7.2,257.09
2015-09-15,2015,9,15,29.2,0.0,78.9,6.7,272.61
2015-09-16,2015,9,16,29.18,1.05,79.5,6.7,243.45
2015-09-17,2015,9,17,29.14,0.02,77.7,8.3,184.89
2015-09-18,2015,9,18,29.18,-0.01,78.8,7.3,276.55
2015-09-19,2015,9,19,29.25,0.0,77.5,3.6,147.62
2015-09-20,2015,9,20,29.54,0.0,76.6,2.4,284.16
2015-09-21,2015,9,21,29.53,0.03,77.4,3.9,298.07
2015-09-22,2015,9,22,29.38,0.03,81.6,4.8,101.6
2015-09-23,2015,9,23,29.3,1.1,79.8,4.9,159.16
2015-09-24,2015,9,24,29.29,0.03,81.0,5.4,215.97
2015-09-25,2015,9,25,29.1,0.65,84.2,3.8,189.08
2015-09-26,2015,9,26,29.08,0.51,82.9,5.8,192.87
2015-09-27,2015,9,27,29.02,0.28,77.5,6.3,189.55
2015-09-28,2015,9,28,28.95,0.3,81.5,5.2,135.27
2015-09-29,2015,9,29,29.01,0.0,79.5,3.9,231.38
2015-09-30,2015,9,30,28.87,0.0,80.6,1.1,172.1
2015-10-01,2015,10,1,29.11,0.0,79.0,2.1,300.4
2015-10-02,2015,10,2,29.09,0.0,76.6,2.0,315.18
2015-10-03,2015,10,3,29.36,0.0,75.9,1.9,292.88
2015-10-04,2015,10,4,29.05,-0.01,81.8,4.8,265.72
2015-10-05,2015,10,5,29.2,0.05,83.1,5.2,193.35
2015-10-06,2015,10,6,29.17,0.09,80.9,4.2,212.15
2015-10-07,2015,10,7,29.54,0.54,78.7,2.3,268.24
2015-10-08,2015,10,8,29.43,0.54,80.4,3.8,258.82
2015-10-09,2015,10,9,29.45,-0.01,78.8,2.2,275.69
2015-10-10,2015,10,10,29.74,-0.01,79.0,2.0,303.7
2015-10-11,2015,10,11,29.98,-0.01,75.2,1.5,299.46
2015-10-12,2015,10,12,30.02,0.0,74.4,1.0,283.84
2015-10-13,2015,10,13,30.5,-0.01,75.2,0.6,287.47
2015-10-14,2015,10,14,29.81,0.98,82.3,1.5,80.08
2015-10-15,2015,10,15,29.19,0.75,82.3,1.5,69.26
2015-10-16,2015,10,16,30.0,0.0,74.2,0.4,288.65
2015-10-17,2015,10,17,30.18,-0.01,73.1,1.2,275.62
2015-10-18,2015,10,18,30.35,-0.01,75.0,1.3,240.22
2015-10-19,2015,10,19,30.34,0.06,76.0,1.6,277.08
2015-10-20,2015,10,20,29.56,0.13,85.7,1.9,96.73
2015-10-21,2015,10,21,29.72,0.19,83.5,3.0,257.8
2015-10-22,2015,10,22,29.84,0.62,82.7,1.6,240.64
2015-10-23,2015,10,23,29.45,0.66,86.9,3.3,30.08
2015-10-24,2015,10,24,29.84,0.09,83.2,1.5,248.66
2015-10-25,2015,10,25,29.7,1.66,86.1,3.7,215.99
2015-10-26,2015,10,26,29.37,0.12,84.2,1.9,227.19
2015-10-27,2015,10,27,29.22,0.85,86.1,3.5,245.42
2015-10-28,2015,10,28,29.24,0.56,84.1,4.6,270.33
2015-10-29,2015,10,29,29.25,-0.01,79.5,4.4,175.11
2015-10-30,2015,10,30,29.41,-0.01,79.2,2.4,205.35
2015-10-31,2015,10,31,29.6,0.0,77.2,1.4,259.64
2015-11-01,2015,11,1,29.77,0.0,77.3,0.9,227.7
2015-11-02,2015,11,2,29.76,0.25,80.2,1.3,208.1
2015-11-03,2015,11,3,29.57,0.07,82.0,3.5,280.54
2015-11-04,2015,11,4,29.56,1.45,83.9,6.3,157.91
2015-11-05,2015,11,5,29.31,0.95,81.9,7.2,164.49
2015-11-06,2015,11,6,29.18,1.87,87.4,6.1,94.73
2015-11-07,2015,11,7,29.08,0.3,83.2,3.9,105.88
2015-11-08,2015,11,8,29.33,-0.01,80.1,2.6,261.48
2015-11-09,2015,11,9,29.25,0.08,79.4,3.1,215.3
2015-11-10,2015,11,10,29.21,0.26,82.7,4.0,133.89
2015-11-11,2015,11,11,29.07,0.16,82.7,7.0,178.66
2015-11-12,2015,11,12,28.98,0.71,85.8,4.2,68.46
2015-11-13,2015,11,13,29.3,0.11,83.8,2.8,236.34
2015-11-14,2015,11,14,29.1,0.24,84.5,5.3,119.66
2015-11-15,2015,11,15,29.03,0.06,83.5,5.6,123.21
2015-11-16,2015,11,16,28.94,0.28,84.4,0.8,121.16
2015-11-17,2015,11,17,29.45,0.0,79.6,2.2,271.69
2015-11-18,2015,11,18,29.54,0.57,79.8,2.8,260.86
2015-11-19,2015,11,19,29.55,1.25,80.6,1.9,289.39
2015-11-20,2015,11,20,29.13,0.11,85.7,4.9,86.4
2015-11-21,2015,11,21,29.38,0.0,79.3,1.4,271.48
2015-11-22,2015,11,22,29.19,0.0,80.6,4.5,198.72
2015-11-23,2015,11,23,29.23,0.0,81.1,4.4,266.99
2015-11-24,2015,11,24,29.32,0.03,82.4,3.3,207.15
2015-11-25,2015,11,25,29.27,-0.01,82.4,2.3,169.47
2015-11-26,2015,11,26,29.27,0.19,84.0,,153.27
2015-11-27,2015,11,27,29.39,0.0,82.5,,255.03
2015-11-28,2015,11,28,29.38,0.11,82.1,,184.68
2015-11-29,2015,11,29,29.26,0.76,85.1,,69.65
2015-11-30,2015,11,30,29.35,0.23,82.8,,85.29
2015-12-01,2015,12,1,29.36,-0.05,,,
2015-12-02,2015,12,2,29.38,,,,
2015-12-03,2015,12,3,29.26,,,,
2015-12-04,2015,12,4,29.45,,,,
2015-12-05,2015,12,5,29.62,,,,
2015-12-06,2015,12,6,29.41,,,,
2015-12-07,2015,12,7,29.49,,,,
2015-12-08,2015,12,8,29.69,,,,
2015-12-09,2015,12,9,29.59,,,,
2015-12-10,2015,12,10,29.5,,,,
2015-12-11,2015,12,11,29.42,,,,
2015-12-12,2015,12,12,29.33,,,,
2015-12-13,2015,12,13,29.49,,,,
2015-12-14,2015,12,14,29.34,,,,
2015-12-15,2015,12,15,29.13,,,,
2015-12-16,2015,12,16,29.23,,,,
2015-12-17,2015,12,17,29.22,,,,
2015-12-18,2015,12,18,29.34,,,,
2015-12-19,2015,12,19,29.5,,,,
2015-12-20,2015,12,20,29.3,,,,
2015-12-21,2015,12,21,29.3,,,,
2015-12-22,2015,12,22,29.3,,,,
2015-12-23,2015,12,23,29.37,,,,
2015-12-24,2015,12,24,29.33,,,,
2015-12-25,2015,12,25,29.38,,,,
2015-12-26,2015,12,26,29.47,,,,
2015-12-27,2015,12,27,29.75,,,,
2015-12-28,2015,12,28,29.6,,,,
2015-12-29,2015,12,29,29.49,,,,
2015-12-30,2015,12,30,29.41,,,,
2015-12-31,2015,12,31,29.4,,,,
2016-01-01,2016,1,1,29.43,,,,
2016-01-02,2016,1,2,29.56,,,,
2016-01-03,2016,1,3,29.64,,,,
2016-01-04,2016,1,4,29.6,,,,
2016-01-05,2016,1,5,29.5,,,,
2016-01-06,2016,1,6,29.59,,,,
2016-01-07,2016,1,7,29.54,,,,
2016-01-08,2016,1,8,29.6,,,,
2016-01-09,2016,1,9,29.59,,,,
2016-01-10,2016,1,10,29.59,,,,
2016-01-11,2016,1,11,29.52,,,,
2016-01-12,2016,1,12,29.55,,,,
2016-01-13,2016,1,13,29.52,,,,
2016-01-14,2016,1,14,29.55,,,,
2016-01-15,2016,1,15,29.45,,,,
2016-01-16,2016,1,16,29.43,,,,
2016-01-17,2016,1,17,29.41,,,,
2016-01-18,2016,1,18,29.46,,,,
2016-01-19,2016,1,19,29.45,,,,
2016-01-20,2016,1,20,29.44,,,,
2016-01-21,2016,1,21,29.45,,,,
2016-01-22,2016,1,22,29.7,,,,
2016-01-23,2016,1,23,29.76,,,,
2016-01-24,2016,1,24,29.77,,,,
2016-01-25,2016,1,25,29.66,,,,
2016-01-26,2016,1,26,29.58,,,,
2016-01-27,2016,1,27,29.82,,,,
2016-01-28,2016,1,28,29.97,,,,
2016-01-29,2016,1,29,29.6,,,,
2016-01-30,2016,1,30,29.54,,,,
2016-01-31,2016,1,31,29.57,,,,
2016-02-01,2016,2,1,29.62,,,,
2016-02-02,2016,2,2,29.52,,,,
2016-02-03,2016,2,3,29.39,,,,
2016-02-04,2016,2,4,29.42,,,,
2016-02-05,2016,2,5,29.45,,,,
2016-02-06,2016,2,6,29.43,,,,
2016-02-07,2016,2,7,29.02,,,,
2016-02-08,2016,2,8,29.13,,,,
2016-02-09,2016,2,9,29.22,,,,
2016-02-10,2016,2,10,29.25,,,,
2016-02-11,2016,2,11,29.33,,,,
2016-02-12,2016,2,12,29.32,,,,
2016-02-13,2016,2,13,29.48,,,,
2016-02-14,2016,2,14,29.62,,,,
2016-02-15,2016,2,15,29.42,,,,
2016-02-16,2016,2,16,29.41,,,,
2016-02-17,2016,2,17,29.53,,,,
2016-02-18,2016,2,18,29.7,,,,
2016-02-19,2016,2,19,29.99,,,,
2016-02-20,2016,2,20,29.62,,,,
2016-02-21,2016,2,21,29.54,,,,
2016-02-22,2016,2,22,29.48,,,,
2016-02-23,2016,2,23,29.63,,,,
2016-02-24,2016,2,24,29.74,,,,
2016-02-25,2016,2,25,29.57,,,,
2016-02-26,2016,2,26,29.58,,,,
2016-02-27,2016,2,27,29.64,,,,
2016-02-28,2016,2,28,29.67,,,,
2016-02-29,2016,2,29,29.66,,,,
2016-03-01,2016,3,1,29.69,,,,
2016-03-02,2016,3,2,29.72,,,,
2016-03-03,2016,3,3,29.62,,,,
2016-03-04,2016,3,4,29.64,,,,
2016-03-05,2016,3,5,29.67,,,,
2016-03-06,2016,3,6,29.67,,,,
2016-03-07,2016,3,7,29.67,,,,
2016-03-09,2016,3,9,29.61,1.56,86.0,2.8,69.31
2016-03-10,2016,3,10,30.19,,80.3,2.2,271.25
2016-03-11,2016,3,11,29.74,,78.2,4.6,281.93
2016-03-12,2016,3,12,29.91,,76.6,3.0,296.07
2016-03-13,2016,3,13,30.02,,78.9,2.0,263.09
2016-03-14,2016,3,14,30.14,,79.3,1.4,240.59
2016-03-15,2016,3,15,29.95,,81.0,3.4,185.97
2016-03-16,2016,3,16,29.89,,78.9,4.1,162.68
2016-03-17,2016,3,17,30.12,,79.7,4.2,268.31
2016-03-18,2016,3,18,30.03,,76.9,4.6,282.5
2016-03-19,2016,3,19,30.09,,75.6,4.2,287.99
2016-03-20,2016,3,20,29.92,,76.4,3.7,122.05
2016-03-21,2016,3,21,30.27,,75.0,1.6,209.38
2016-03-22,2016,3,22,30.36,,75.0,2.1,267.51
2016-03-23,2016,3,23,30.14,,78.5,1.7,176.91
2016-03-24,2016,3,24,30.25,,74.3,2.8,283.96
2016-03-25,2016,3,25,30.36,,75.9,3.2,294.55
2016-03-26,2016,3,26,30.13,0.42,83.0,3.5,219.79
2016-03-27,2016,3,27,30.37,0.01,76.9,2.7,304.46
2016-03-28,2016,3,28,30.51,0.02,80.8,2.5,289.53
2016-03-29,2016,3,29,30.44,0.0,78.6,2.8,308.71
2016-03-30,2016,3,30,30.58,0.28,79.3,1.7,210.96
2016-03-31,2016,3,31,,0.01,76.1,1.2,286.94
2016-04-01,2016,4,1,,0.0,74.2,2.0,297.62
2016-04-02,2016,4,2,30.97,0.32,77.7,3.0,285.28
2016-04-03,2016,4,3,31.0,0.06,76.9,2.5,245.23
2016-04-04,2016,4,4,30.82,0.01,80.8,1.1,178.22
2016-04-05,2016,4,5,30.94,0.01,74.6,2.2,240.66
2016-04-06,2016,4,6,30.51,1.99,81.9,4.2,63.03
2016-04-07,2016,4,7,30.73,0.13,78.2,,293.24
2016-04-08,2016,4,8,,0.0,73.9,,303.86
2016-04-09,2016,4,9,30.56,0.9,81.8,,134.06
2016-04-10,2016,4,10,30.78,0.34,79.2,,263.67
2016-04-11,2016,4,11,30.38,0.39,81.0,,118.24
2016-04-12,2016,4,12,30.67,-0.03,79.0,,214.96
2016-04-13,2016,4,13,,-0.01,76.6,,300.76
2016-04-14,2016,4,14,,0.31,75.7,,298.96
2016-04-15,2016,4,15,31.1,-0.01,75.9,,300.45
2016-04-16,2016,4,16,31.07,0.09,77.7,,223.55
2016-04-17,2016,4,17,,0.04,79.4,,227.58
2016-04-18,2016,4,18,,0.0,76.8,,215.22
2016-04-19,2016,4,19,,0.0,77.9,,
2016-04-20,2016,4,20,,0.02,79.5,,
2016-04-21,2016,4,21,,,76.9,,
